"X","Variable","Importance","Participant","NLP"
"K23145.54","FocusPresent",0,"K23145","LIWC"
"K23145.55","AllPunc",0.004485533,"K23145","LIWC"
"K23145.56","Apostrophes",-0.002056857,"K23145","LIWC"
"K23145.57","Compound",-1.27e-05,"K23145","LIWC"
"K23145.58","PA VADER",-1.2e-07,"K23145","Vader"
"K23145.59","Neutral VADER",-5.07e-05,"K23145","LIWC"
"K23145.60","NA VADER",-6e-06,"K23145","Vader"
"K23145.61","ThoughtLength",-5.92e-05,"K23145","LIWC"
"K23145.62","StressLength",-0.000320035,"K23145","Text leangth"
"K23145.63","EnjoyLength",1.17266000972258e-05,"K23145","Text leangth"
"K23145.64","Topic_t1",-1.69e-06,"K23145","LDA"
"K23145.65","Topic_t2",7.51501127980138e-08,"K23145","LDA"
"K23145.66","Topic_t3",1.22185699430682e-05,"K23145","LDA"
"K23145.67","Topic_t4",0,"K23145","LDA"
"K23145.68","Topic_t5",-3.89e-07,"K23145","LDA"
"K23145.69","Topic_t6",-1.35e-05,"K23145","LDA"
"K23145.70","Happy GPT",-0.000213411,"K23145","GPT"
"K23145.71","Sad GPT",-0.000149729,"K23145","GPT"
"K23145.72","Nervous GPT",-0.006411469,"K23145","GPT"
"K23145.73","Interested GPT",-0.000123613,"K23145","GPT"
"K23145.74","Angry GPT",-0.000318827,"K23145","GPT"
"K23145.75","Excited GPT",0.000292389,"K23145","GPT"
"K23145.76","Bored GPT",0.000284838,"K23145","GPT"
"K23145.77","NA GPT",0,"K23145","GPT"
"K23145.78","PA GPT",-0.000563936,"K23145","GPT"
"K23147.1","Time",0,"K23147","Time"
"K23147.2","Word Count",-0.047258631,"K23147","Text leangth"
"K23147.3","Analytic",0,"K23147","LIWC"
"K23147.4","Clout",0,"K23147","LIWC"
"K23147.5","Authentic",0,"K23147","LIWC"
"K23147.6","WordPerSentence",-0.016294242,"K23147","Text leangth"
"K23147.7","BigWords",-0.00016323,"K23147","LIWC"
"K23147.8","Dictionary",0,"K23147","LIWC"
"K23147.9","Linguistic",0,"K23147","LIWC"
"K23147.10","Function",0,"K23147","LIWC"
"K23147.11","Pronoun",-0.002328894,"K23147","LIWC"
"K23147.12","Personal pronouns",8.54230330753748e-05,"K23147","LIWC"
"K23147.13","i",0,"K23147","LIWC"
"K23147.14","We",-0.000116555,"K23147","LIWC"
"K23147.16","Impersonal pronouns",0.000482326,"K23147","LIWC"
"K23147.17","Determiners",6.64374581522488e-06,"K23147","LIWC"
"K23147.18","Article",0,"K23147","LIWC"
"K23147.19","Number",0.0046744,"K23147","LIWC"
"K23147.20","Preposition  ",-1.92e-05,"K23147","LIWC"
"K23147.21","Auxiliary verbs",0,"K23147","LIWC"
"K23147.22","Adverbs",0,"K23147","LIWC"
"K23147.23","Conjunctions",0.011395045,"K23147","LIWC"
"K23147.24","Negations",0,"K23147","LIWC"
"K23147.25","Verb",0,"K23147","LIWC"
"K23147.26","Adjectives",0,"K23147","LIWC"
"K23147.27","Quantity",0,"K23147","LIWC"
"K23147.28","Drives",0,"K23147","LIWC"
"K23147.29","Affiliation",0,"K23147","LIWC"
"K23147.30","Achieve",-0.001383417,"K23147","LIWC"
"K23147.31","Cognition",0,"K23147","LIWC"
"K23147.32","Cognitive processes",-0.000722873,"K23147","LIWC"
"K23147.33","Insight",0.002969041,"K23147","LIWC"
"K23147.34","Cause",-4.02e-07,"K23147","LIWC"
"K23147.35","Discrepancy",0,"K23147","LIWC"
"K23147.36","Tentative",0,"K23147","LIWC"
"K23147.37","Certitude",0,"K23147","LIWC"
"K23147.38","Differentiation",1.75756854037541e-06,"K23147","LIWC"
"K23147.39","Affect",0,"K23147","LIWC"
"K23147.40","Positive tone",0,"K23147","LIWC"
"K23147.41","Negative tone",0,"K23147","LIWC"
"K23147.42","Emotion",0,"K23147","LIWC"
"K23147.43","PA LIWC",0,"K23147","LIWC"
"K23147.44","NA LIWC",0,"K23147","LIWC"
"K23147.45","Social",0,"K23147","LIWC"
"K23147.46","Socbehav",0.00096901,"K23147","LIWC"
"K23147.47","Communication",-0.000166612,"K23147","LIWC"
"K23147.48","Social referents",0,"K23147","LIWC"
"K23147.49","Family",0,"K23147","LIWC"
"K23147.50","Friend",0,"K23147","LIWC"
"K23147.51","Female",-7.92e-07,"K23147","LIWC"
"K23147.52","Male",-0.001033015,"K23147","LIWC"
"K23147.53","Lifestyle",0,"K23147","LIWC"
"K23147.54","Leisure",-3.23e-06,"K23147","LIWC"
"K23147.55","Home",0.000430054,"K23147","LIWC"
"K23147.56","Work",-0.001684971,"K23147","LIWC"
"K23147.57","Physical",0,"K23147","LIWC"
"K23147.58","Food",0,"K23147","LIWC"
"K23147.59","Need",-7.56e-05,"K23147","LIWC"
"K23147.60","Acquire",-0.001312856,"K23147","LIWC"
"K23147.61","Allure",0,"K23147","LIWC"
"K23147.62","Perception",0,"K23147","LIWC"
"K23147.63","Motion",0,"K23147","LIWC"
"K23147.64","Space",-0.007751372,"K23147","LIWC"
"K23147.65","Visual",0,"K23147","LIWC"
"K23147.66","Time LIWC",-0.003532821,"K23147","LIWC"
"K23147.67","FocusPast",0.010030749,"K23147","LIWC"
"K23147.68","FocusPresent",9.58642997652759e-05,"K23147","LIWC"
"K23147.69","FocusFuture",0,"K23147","LIWC"
"K23147.70","AllPunc",0,"K23147","LIWC"
"K23147.71","Period",0,"K23147","LIWC"
"K23147.72","Comma",0,"K23147","LIWC"
"K23147.73","Apostrophes",0,"K23147","LIWC"
"K23147.75","Compound",-0.000471314,"K23147","LIWC"
"K23147.76","PA VADER",0,"K23147","Vader"
"K23147.77","Neutral VADER",0,"K23147","LIWC"
"K23147.78","NA VADER",-2.47e-07,"K23147","Vader"
"K23147.79","ThoughtLength",-0.013322925,"K23147","LIWC"
"K23147.80","StressLength",0.005695456,"K23147","Text leangth"
"K23147.81","EnjoyLength",0,"K23147","Text leangth"
"K23147.82","Topic_t1",0,"K23147","LDA"
"K23147.83","Topic_t2",0,"K23147","LDA"
"K23147.84","Topic_t3",0,"K23147","LDA"
"K23147.85","Topic_t4",-5.18e-06,"K23147","LDA"
"K23147.86","Topic_t5",0,"K23147","LDA"
"K23147.87","Topic_t6",-3.61e-06,"K23147","LDA"
"K23147.88","Happy GPT",0,"K23147","GPT"
"K23147.89","Sad GPT",0.000181519,"K23147","GPT"
"K23147.90","Nervous GPT",0,"K23147","GPT"
"K23147.91","Interested GPT",8.91581269115226e-05,"K23147","GPT"
"K23147.92","Angry GPT",-7.36e-06,"K23147","GPT"
"K23147.93","Excited GPT",0,"K23147","GPT"
"K23147.94","Bored GPT",1.07453902183323e-05,"K23147","GPT"
"K23147.95","NA GPT",0,"K23147","GPT"
"K23147.96","PA GPT",0.000140403,"K23147","GPT"
"K23148.1","Time",0.00306087,"K23148","Time"
"K23148.2","Word Count",0,"K23148","Text leangth"
"K23148.3","Analytic",0.000827362,"K23148","LIWC"
"K23148.4","Clout",0.004688771,"K23148","LIWC"
"K23148.5","Authentic",-0.03989079,"K23148","LIWC"
"K23148.6","WordPerSentence",0.001235116,"K23148","Text leangth"
"K23148.7","BigWords",-0.003413799,"K23148","LIWC"
"K23148.8","Dictionary",7.44516477200984e-05,"K23148","LIWC"
"K23148.9","Linguistic",0.001355416,"K23148","LIWC"
"K23148.10","Function",-0.002499089,"K23148","LIWC"
"K23148.11","Pronoun",0,"K23148","LIWC"
"K23148.12","Personal pronouns",-3.22e-05,"K23148","LIWC"
"K23148.13","i",0.001294537,"K23148","LIWC"
"K23148.14","Impersonal pronouns",0.00049213,"K23148","LIWC"
"K23148.15","Determiners",-0.000173966,"K23148","LIWC"
"K23148.16","Article",-0.000246126,"K23148","LIWC"
"K23148.17","Preposition  ",-0.008609116,"K23148","LIWC"
"K23148.18","Auxiliary verbs",-0.000265298,"K23148","LIWC"
"K23148.19","Adverbs",0.001781438,"K23148","LIWC"
"K23148.20","Conjunctions",-0.001315522,"K23148","LIWC"
"K23148.21","Verb",0,"K23148","LIWC"
"K23148.22","Adjectives",-0.00059679,"K23148","LIWC"
"K23148.23","Quantity",0.000624134,"K23148","LIWC"
"K23148.24","Drives",0.00050087,"K23148","LIWC"
"K23148.25","Affiliation",-0.000379887,"K23148","LIWC"
"K23148.26","Achieve",-3.28e-05,"K23148","LIWC"
"K23148.27","Cognition",-3.72e-05,"K23148","LIWC"
"K23148.28","Cognitive processes",0,"K23148","LIWC"
"K23148.29","Insight",-0.00023565,"K23148","LIWC"
"K23148.30","Discrepancy",-0.000629815,"K23148","LIWC"
"K23148.31","Tentative",0.000841022,"K23148","LIWC"
"K23148.32","Differentiation",-0.002318325,"K23148","LIWC"
"K23148.33","Affect",-0.000866879,"K23148","LIWC"
"K23148.34","Positive tone",0.001055941,"K23148","LIWC"
"K23148.35","Negative tone",-0.000164547,"K23148","LIWC"
"K23148.36","Emotion",-3.54e-06,"K23148","LIWC"
"K23148.37","Social",0.003690415,"K23148","LIWC"
"K23148.38","Socbehav",0.000232623,"K23148","LIWC"
"K23148.39","Communication",3.04407873733023e-05,"K23148","LIWC"
"K23148.40","Social referents",-0.004533554,"K23148","LIWC"
"K23148.41","Friend",-0.000544903,"K23148","LIWC"
"K23148.42","Female",0.000948732,"K23148","LIWC"
"K23148.43","Lifestyle",-0.001450348,"K23148","LIWC"
"K23148.44","Leisure",-6.15e-05,"K23148","LIWC"
"K23148.45","Work",-0.006902294,"K23148","LIWC"
"K23148.46","Physical",0.000177433,"K23148","LIWC"
"K23148.47","Food",-0.001177768,"K23148","LIWC"
"K23148.48","Need",-0.000543096,"K23148","LIWC"
"K23148.49","Acquire",0.000535745,"K23148","LIWC"
"K23148.50","Allure",0.000379944,"K23148","LIWC"
"K23148.51","Perception",0,"K23148","LIWC"
"K23148.52","Motion",-0.00016902,"K23148","LIWC"
"K23148.53","Space",-4.52e-05,"K23148","LIWC"
"K23148.54","Visual",-9.8e-05,"K23148","LIWC"
"K23148.55","Time LIWC",0.001733866,"K23148","LIWC"
"K23148.56","FocusPast",0,"K23148","LIWC"
"K23148.57","FocusPresent",0.000662754,"K23148","LIWC"
"K23148.58","FocusFuture",-1.87e-05,"K23148","LIWC"
"K23148.59","AllPunc",0.000323706,"K23148","LIWC"
"K23148.60","Apostrophes",0.00050807,"K23148","LIWC"
"K23148.61","Compound",1.90512701920063e-07,"K23148","LIWC"
"K23148.62","PA VADER",-9.17e-07,"K23148","Vader"
"K23148.63","Neutral VADER",0,"K23148","LIWC"
"K23148.64","NA VADER",-1.51e-06,"K23148","Vader"
"K23148.65","ThoughtLength",-0.00116892,"K23148","LIWC"
"K23148.66","StressLength",0.001892326,"K23148","Text leangth"
"K23148.67","EnjoyLength",0.0013343,"K23148","Text leangth"
"K23148.68","Topic_t1",3.22598488541435e-06,"K23148","LDA"
"K23148.69","Topic_t2",-1.23e-05,"K23148","LDA"
"K23148.70","Topic_t3",3.20741217056979e-06,"K23148","LDA"
"K23148.71","Topic_t4",6.21775247820098e-05,"K23148","LDA"
"K23148.72","Topic_t5",1.2708900852072e-05,"K23148","LDA"
"K23148.73","Topic_t6",0,"K23148","LDA"
"K23148.74","Happy GPT",0,"K23148","GPT"
"K23148.75","Sad GPT",0.000312131,"K23148","GPT"
"K23148.76","Nervous GPT",0.001001645,"K23148","GPT"
"K23148.77","Interested GPT",-9.79e-09,"K23148","GPT"
"K23148.78","Angry GPT",-0.000106851,"K23148","GPT"
"K23148.79","Excited GPT",-0.000102153,"K23148","GPT"
"K23148.80","Bored GPT",7.25902708048744e-06,"K23148","GPT"
"K23148.81","NA GPT",-0.000148624,"K23148","GPT"
"K23148.82","PA GPT",0,"K23148","GPT"
"K23150.1","Time",-0.012245215,"K23150","Time"
"K23150.2","Word Count",-0.006487452,"K23150","Text leangth"
"K23150.3","Analytic",0.000384727,"K23150","LIWC"
"K23150.4","Clout",-0.043761129,"K23150","LIWC"
"K23150.5","Authentic",-0.000219309,"K23150","LIWC"
"K23150.6","WordPerSentence",-0.002206606,"K23150","Text leangth"
"K23150.7","BigWords",0,"K23150","LIWC"
"K23150.8","Dictionary",-0.000710311,"K23150","LIWC"
"K23150.9","Linguistic",0.001698185,"K23150","LIWC"
"K23150.10","Function",-0.001798859,"K23150","LIWC"
"K23150.11","Pronoun",-0.002936473,"K23150","LIWC"
"K23150.12","Personal pronouns",-0.003928683,"K23150","LIWC"
"K23150.13","i",2.03668217780624e-05,"K23150","LIWC"
"K23150.14","Determiners",0.000273052,"K23150","LIWC"
"K23150.15","Article",0.000388249,"K23150","LIWC"
"K23150.16","Preposition  ",-0.00615907,"K23150","LIWC"
"K23150.17","Auxiliary verbs",1.21273150106311e-05,"K23150","LIWC"
"K23150.18","Adverbs",-1.02e-05,"K23150","LIWC"
"K23150.19","Verb",0.006185446,"K23150","LIWC"
"K23150.20","Adjectives",0.000168847,"K23150","LIWC"
"K23150.21","Drives",-0.006904764,"K23150","LIWC"
"K23150.22","Affiliation",0.001090615,"K23150","LIWC"
"K23150.23","Cognition",0.00041255,"K23150","LIWC"
"K23150.24","Cognitive processes",0,"K23150","LIWC"
"K23150.25","Insight",0,"K23150","LIWC"
"K23150.26","Affect",0.002261192,"K23150","LIWC"
"K23150.27","Positive tone",-0.0057141,"K23150","LIWC"
"K23150.28","Negative tone",-8.58e-09,"K23150","LIWC"
"K23150.29","Emotion",-0.004984071,"K23150","LIWC"
"K23150.30","NA LIWC",-0.008530499,"K23150","LIWC"
"K23150.31","Social",-0.000311711,"K23150","LIWC"
"K23150.32","Socbehav",-0.000331949,"K23150","LIWC"
"K23150.33","Social referents",0,"K23150","LIWC"
"K23150.34","Family",0.002657683,"K23150","LIWC"
"K23150.35","Friend",-4.09e-06,"K23150","LIWC"
"K23150.36","Female",-0.000204474,"K23150","LIWC"
"K23150.37","Lifestyle",0,"K23150","LIWC"
"K23150.38","Leisure",-0.002879106,"K23150","LIWC"
"K23150.39","Work",-0.005127697,"K23150","LIWC"
"K23150.40","Physical",0.005117528,"K23150","LIWC"
"K23150.41","Food",-0.006716387,"K23150","LIWC"
"K23150.42","Acquire",0.002578102,"K23150","LIWC"
"K23150.43","Allure",-4.96e-06,"K23150","LIWC"
"K23150.44","Perception",-0.004738602,"K23150","LIWC"
"K23150.45","Motion",0.000550197,"K23150","LIWC"
"K23150.46","Space",-0.003113208,"K23150","LIWC"
"K23150.47","Time LIWC",-0.001291213,"K23150","LIWC"
"K23150.48","FocusPast",0.002126327,"K23150","LIWC"
"K23150.49","Compound",0.000356229,"K23150","LIWC"
"K23150.50","PA VADER",1.91948930450972e-05,"K23150","Vader"
"K23150.51","Neutral VADER",0,"K23150","LIWC"
"K23150.52","NA VADER",0.000194026,"K23150","Vader"
"K23150.53","ThoughtLength",-0.011107144,"K23150","LIWC"
"K23150.54","StressLength",-0.002146999,"K23150","Text leangth"
"K23150.55","EnjoyLength",0.002966578,"K23150","Text leangth"
"K23150.56","Topic_t1",9.06979910491949e-06,"K23150","LDA"
"K23150.57","Topic_t2",-3.14e-05,"K23150","LDA"
"K23150.58","Topic_t3",1.08688546045199e-05,"K23150","LDA"
"K23150.59","Topic_t4",-2.64e-07,"K23150","LDA"
"K23150.60","Topic_t5",1.33242244060545e-05,"K23150","LDA"
"K23150.61","Topic_t6",-2.59e-06,"K23150","LDA"
"K23150.62","Happy GPT",-0.000281821,"K23150","GPT"
"K23150.63","Sad GPT",7.25282786352812e-05,"K23150","GPT"
"K23150.64","Nervous GPT",0.001155997,"K23150","GPT"
"K23150.65","Interested GPT",0.001500942,"K23150","GPT"
"K23150.66","Angry GPT",0,"K23150","GPT"
"K23150.67","Excited GPT",-0.001490782,"K23150","GPT"
"K23150.68","Bored GPT",-0.000241967,"K23150","GPT"
"K23150.69","NA GPT",-0.00045482,"K23150","GPT"
"K23150.70","PA GPT",-8.15e-06,"K23150","GPT"
"K23153.1","Time",0.018248354,"K23153","Time"
"K23153.2","Word Count",0,"K23153","Text leangth"
"K23153.3","Analytic",0,"K23153","LIWC"
"K23153.4","Clout",-0.006206813,"K23153","LIWC"
"K23153.5","Authentic",6.51315032858e-06,"K23153","LIWC"
"K23153.6","WordPerSentence",0,"K23153","Text leangth"
"K23153.7","BigWords",0,"K23153","LIWC"
"K23153.8","Dictionary",-0.000994726,"K23153","LIWC"
"K23153.9","Linguistic",0,"K23153","LIWC"
"K23153.10","Function",-0.002569069,"K23153","LIWC"
"K23153.11","Pronoun",0,"K23153","LIWC"
"K23153.12","Personal pronouns",0.000825642,"K23153","LIWC"
"K23153.13","i",-0.004072199,"K23153","LIWC"
"K23153.14","Determiners",0.0135395,"K23153","LIWC"
"K23153.15","Article",0.001254882,"K23153","LIWC"
"K23153.16","Number",0.003146569,"K23153","LIWC"
"K23153.17","Preposition  ",0.002894312,"K23153","LIWC"
"K23153.18","Auxiliary verbs",-0.00192687,"K23153","LIWC"
"K23153.19","Adverbs",0.003243765,"K23153","LIWC"
"K23153.20","Conjunctions",-0.000678445,"K23153","LIWC"
"K23153.21","Negations",0,"K23153","LIWC"
"K23153.22","Verb",0,"K23153","LIWC"
"K23153.23","Adjectives",0.011944459,"K23153","LIWC"
"K23153.24","Drives",0.002744556,"K23153","LIWC"
"K23153.25","Affiliation",-0.003089482,"K23153","LIWC"
"K23153.26","Achieve",0,"K23153","LIWC"
"K23153.27","Cognition",0,"K23153","LIWC"
"K23153.28","Allnone",-0.007993399,"K23153","LIWC"
"K23153.29","Cognitive processes",-1.77e-07,"K23153","LIWC"
"K23153.30","Insight",0.00184267,"K23153","LIWC"
"K23153.31","Cause",-0.003683519,"K23153","LIWC"
"K23153.32","Differentiation",-0.005119543,"K23153","LIWC"
"K23153.33","Affect",0,"K23153","LIWC"
"K23153.34","Positive tone",0.005610752,"K23153","LIWC"
"K23153.35","Negative tone",0.004164195,"K23153","LIWC"
"K23153.36","Emotion",0,"K23153","LIWC"
"K23153.37","NA LIWC",0.000380636,"K23153","LIWC"
"K23153.38","Social",0,"K23153","LIWC"
"K23153.39","Socbehav",0.009248869,"K23153","LIWC"
"K23153.40","Social referents",-9.42e-05,"K23153","LIWC"
"K23153.41","Friend",0.001975117,"K23153","LIWC"
"K23153.42","Lifestyle",0.003004361,"K23153","LIWC"
"K23153.43","Leisure",0.001842442,"K23153","LIWC"
"K23153.44","Home",0.002262973,"K23153","LIWC"
"K23153.45","Work",-0.002871533,"K23153","LIWC"
"K23153.46","Physical",0.00143423,"K23153","LIWC"
"K23153.47","Health",-5.97e-05,"K23153","LIWC"
"K23153.48","illness",0.000115207,"K23153","LIWC"
"K23153.49","Food",-0.003448127,"K23153","LIWC"
"K23153.50","Acquire",-0.005124166,"K23153","LIWC"
"K23153.51","Allure",0.000571479,"K23153","LIWC"
"K23153.52","Perception",0.01069575,"K23153","LIWC"
"K23153.53","Space",0.007217168,"K23153","LIWC"
"K23153.54","Visual",-0.005232839,"K23153","LIWC"
"K23153.55","Feeling",0.001752233,"K23153","LIWC"
"K23153.56","Time LIWC",-0.000767602,"K23153","LIWC"
"K23153.57","FocusPast",0,"K23153","LIWC"
"K23153.58","Conversation",0.000795168,"K23153","LIWC"
"K23153.60","filler",-0.000218337,"K23153","LIWC"
"K23153.61","Compound",-7.13e-05,"K23153","LIWC"
"K23153.62","PA VADER",-4.43e-05,"K23153","Vader"
"K23153.63","Neutral VADER",-9.55e-05,"K23153","LIWC"
"K23153.64","NA VADER",0,"K23153","Vader"
"K23153.65","ThoughtLength",0.000544757,"K23153","LIWC"
"K23153.66","StressLength",-0.012204429,"K23153","Text leangth"
"K23153.67","EnjoyLength",-0.02268272,"K23153","Text leangth"
"K23153.68","Topic_t1",2.22101209572899e-05,"K23153","LDA"
"K23153.69","Topic_t2",3.92880605999947e-06,"K23153","LDA"
"K23153.70","Topic_t3",-3.63e-05,"K23153","LDA"
"K23153.71","Topic_t4",0,"K23153","LDA"
"K23153.72","Topic_t5",1.2929284661158e-07,"K23153","LDA"
"K23153.73","Topic_t6",4.21503489769082e-05,"K23153","LDA"
"K23153.74","Happy GPT",-0.000384881,"K23153","GPT"
"K23153.75","Sad GPT",0.000555824,"K23153","GPT"
"K23153.76","Nervous GPT",-0.001706653,"K23153","GPT"
"K23153.77","Interested GPT",-0.000104881,"K23153","GPT"
"K23153.78","Angry GPT",-0.000222526,"K23153","GPT"
"K23153.79","Excited GPT",-7.04e-06,"K23153","GPT"
"K23153.80","Bored GPT",0.000662395,"K23153","GPT"
"K23153.81","NA GPT",-1.06e-05,"K23153","GPT"
"K23153.82","PA GPT",0,"K23153","GPT"
"K23156.1","Time",0.055664287,"K23156","Time"
"K23156.2","Word Count",0,"K23156","Text leangth"
"K23156.3","Analytic",-0.017357163,"K23156","LIWC"
"K23156.4","Clout",0.005587536,"K23156","LIWC"
"K23156.5","Authentic",0.15971134,"K23156","LIWC"
"K23156.6","WordPerSentence",-0.003689355,"K23156","Text leangth"
"K23156.7","BigWords",-0.002492243,"K23156","LIWC"
"K23156.8","Dictionary",-0.000645083,"K23156","LIWC"
"K23156.9","Linguistic",0.029898733,"K23156","LIWC"
"K23156.10","Function",-0.000223227,"K23156","LIWC"
"K23156.11","Pronoun",6.02625158580675e-05,"K23156","LIWC"
"K23156.12","Determiners",0.000890385,"K23156","LIWC"
"K23156.13","Article",0,"K23156","LIWC"
"K23156.14","Preposition  ",0,"K23156","LIWC"
"K23156.15","Auxiliary verbs",-0.000765385,"K23156","LIWC"
"K23156.16","Verb",0,"K23156","LIWC"
"K23156.17","Adjectives",0.000288077,"K23156","LIWC"
"K23156.18","Drives",0,"K23156","LIWC"
"K23156.19","Achieve",-0.002042181,"K23156","LIWC"
"K23156.20","Affect",-0.00114582,"K23156","LIWC"
"K23156.21","Positive tone",0,"K23156","LIWC"
"K23156.22","Social",0,"K23156","LIWC"
"K23156.23","Culture",-0.005386836,"K23156","LIWC"
"K23156.24","Tech",-0.001285951,"K23156","LIWC"
"K23156.25","Lifestyle",-0.016442022,"K23156","LIWC"
"K23156.26","Leisure",0.014549998,"K23156","LIWC"
"K23156.27","Home",-0.001553696,"K23156","LIWC"
"K23156.28","Work",-3.18e-05,"K23156","LIWC"
"K23156.29","Acquire",-0.001024442,"K23156","LIWC"
"K23156.30","Allure",0,"K23156","LIWC"
"K23156.31","Perception",0,"K23156","LIWC"
"K23156.32","Attention",0,"K23156","LIWC"
"K23156.33","Motion",-9.3e-05,"K23156","LIWC"
"K23156.34","Space",0,"K23156","LIWC"
"K23156.35","Visual",0.004925271,"K23156","LIWC"
"K23156.36","FocusPast",2.96462758135917e-05,"K23156","LIWC"
"K23156.37","FocusFuture",-0.003034565,"K23156","LIWC"
"K23156.38","Compound",6.42422419460204e-05,"K23156","LIWC"
"K23156.39","ThoughtLength",0.00049536,"K23156","LIWC"
"K23156.40","StressLength",0.003992665,"K23156","Text leangth"
"K23156.41","EnjoyLength",-6.99e-05,"K23156","Text leangth"
"K23156.42","Topic_t1",-3.9e-05,"K23156","LDA"
"K23156.43","Topic_t2",5.53326754434529e-10,"K23156","LDA"
"K23156.44","Topic_t3",-5.55e-05,"K23156","LDA"
"K23156.45","Topic_t4",-6.29e-07,"K23156","LDA"
"K23156.46","Topic_t5",6.46199639727114e-05,"K23156","LDA"
"K23156.47","Topic_t6",-2.99e-05,"K23156","LDA"
"K23156.48","Happy GPT",5.8287452665754e-10,"K23156","GPT"
"K23156.49","Sad GPT",-0.001388317,"K23156","GPT"
"K23156.50","Nervous GPT",2.8058363713254e-19,"K23156","GPT"
"K23156.51","Interested GPT",0.002982625,"K23156","GPT"
"K23156.52","Angry GPT",0.000194695,"K23156","GPT"
"K23156.53","Excited GPT",-0.000854093,"K23156","GPT"
"K23156.54","Bored GPT",0.000449392,"K23156","GPT"
"K23156.55","NA GPT",7.76497977822547e-06,"K23156","GPT"
"K23156.56","PA GPT",7.65355122060575e-05,"K23156","GPT"
"K23502.1","Time",0.12365299,"K23502","Time"
"K23502.2","Word Count",-0.019521928,"K23502","Text leangth"
"K23502.3","Analytic",0.03674637,"K23502","LIWC"
"K23502.4","Clout",-0.020669725,"K23502","LIWC"
"K23502.5","Authentic",0.00027399,"K23502","LIWC"
"K23502.6","WordPerSentence",0.000354042,"K23502","Text leangth"
"K23502.7","BigWords",0.009118007,"K23502","LIWC"
"K23502.8","Dictionary",0.004805004,"K23502","LIWC"
"K23502.9","Linguistic",-0.035660404,"K23502","LIWC"
"K23502.10","Function",0.088663164,"K23502","LIWC"
"K23502.11","Pronoun",-0.003129806,"K23502","LIWC"
"K23502.12","Personal pronouns",0.002289173,"K23502","LIWC"
"K23502.13","i",7.84985802361085e-05,"K23502","LIWC"
"K23502.14","Determiners",0.00353356,"K23502","LIWC"
"K23502.15","Article",0.017853059,"K23502","LIWC"
"K23502.16","Preposition  ",-0.036953685,"K23502","LIWC"
"K23502.17","Auxiliary verbs",-0.001075059,"K23502","LIWC"
"K23502.18","Negations",-0.017437163,"K23502","LIWC"
"K23502.19","Verb",-0.037599245,"K23502","LIWC"
"K23502.20","Adjectives",-0.032992748,"K23502","LIWC"
"K23502.21","Drives",0.000638587,"K23502","LIWC"
"K23502.22","Achieve",-0.006880118,"K23502","LIWC"
"K23502.23","Cognition",0.000294894,"K23502","LIWC"
"K23502.24","Allnone",-0.003760394,"K23502","LIWC"
"K23502.25","Cognitive processes",0.001907495,"K23502","LIWC"
"K23502.26","Affect",-0.000174735,"K23502","LIWC"
"K23502.27","Positive tone",-0.005974171,"K23502","LIWC"
"K23502.28","Negative tone",0.00397748,"K23502","LIWC"
"K23502.29","Emotion",-0.016805085,"K23502","LIWC"
"K23502.30","NA LIWC",-0.047796805,"K23502","LIWC"
"K23502.31","Social",0.051090293,"K23502","LIWC"
"K23502.32","Socbehav",0.003191378,"K23502","LIWC"
"K23502.33","Communication",0.012116675,"K23502","LIWC"
"K23502.34","Lifestyle",0.000481096,"K23502","LIWC"
"K23502.35","Home",0.006832407,"K23502","LIWC"
"K23502.36","Work",-0.00051008,"K23502","LIWC"
"K23502.37","Physical",0.005257494,"K23502","LIWC"
"K23502.38","Food",-0.00204816,"K23502","LIWC"
"K23502.39","Allure",-0.001147509,"K23502","LIWC"
"K23502.40","Perception",0.008566526,"K23502","LIWC"
"K23502.41","Motion",0.014574867,"K23502","LIWC"
"K23502.42","Space",0.006011908,"K23502","LIWC"
"K23502.43","Time LIWC",0.007038058,"K23502","LIWC"
"K23502.44","FocusPast",0.000114529,"K23502","LIWC"
"K23502.45","FocusFuture",-0.007347331,"K23502","LIWC"
"K23502.46","Compound",0.000259631,"K23502","LIWC"
"K23502.47","PA VADER",-7.5e-05,"K23502","Vader"
"K23502.48","Neutral VADER",-1.1e-05,"K23502","LIWC"
"K23502.49","NA VADER",0.000104576,"K23502","Vader"
"K23502.50","ThoughtLength",0.050819977,"K23502","LIWC"
"K23502.51","StressLength",-0.031584174,"K23502","Text leangth"
"K23502.52","EnjoyLength",-0.030324928,"K23502","Text leangth"
"K23502.53","Topic_t1",2.29046824019528e-06,"K23502","LDA"
"K23502.54","Topic_t2",-3.16e-06,"K23502","LDA"
"K23502.55","Topic_t3",-2.76e-05,"K23502","LDA"
"K23502.56","Topic_t4",-5.55e-08,"K23502","LDA"
"K23502.57","Topic_t5",1.29151614973404e-05,"K23502","LDA"
"K23502.58","Topic_t6",-3.73e-05,"K23502","LDA"
"K23502.59","Happy GPT",0.000696015,"K23502","GPT"
"K23502.60","Sad GPT",-0.000397374,"K23502","GPT"
"K23502.61","Nervous GPT",-0.007127257,"K23502","GPT"
"K23502.62","Interested GPT",2.0516575851691e-05,"K23502","GPT"
"K23502.63","Angry GPT",-2.79e-05,"K23502","GPT"
"K23502.64","Excited GPT",-0.003350968,"K23502","GPT"
"K23502.65","Bored GPT",-0.00010614,"K23502","GPT"
