"X","Variable","Importance","Participant","NLP"
"K23537.67","Compound",0.000234804,"K23537","LIWC"
"K23540.52","Compound",-3.4e-05,"K23540","LIWC"
"K23541.52","Compound",0.000368734,"K23541","LIWC"
"K23548.65","Compound",-9.99e-05,"K23548","LIWC"
"K23551.45","Compound",0,"K23551","LIWC"
"K23552.64","Compound",0,"K23552","LIWC"
"K23555.58","Compound",7.37096171190854e-05,"K23555","LIWC"
"K23556.55","Compound",-6.4e-05,"K23556","LIWC"
"K23557.60","Compound",-1.12e-05,"K23557","LIWC"
"K23559.50","Compound",-0.000938536,"K23559","LIWC"
"K23563.48","Compound",0.000945496,"K23563","LIWC"
"K23565.60","Compound",-1.54e-07,"K23565","LIWC"
"KTFG534.57","Compound",-0.000451767,"KTFG534","LIWC"
"KTGF118.67","Compound",0.00041536,"KTGF118","LIWC"
"KTGF120.65","Compound",8.39914872538376e-05,"KTGF120","LIWC"
"KTGF122.53","Compound",0.001621459,"KTGF122","LIWC"
"KTGF124.56","Compound",-0.000227891,"KTGF124","LIWC"
"KTGF125.61","Compound",-0.000129177,"KTGF125","LIWC"
"KTGF127.42","Compound",0,"KTGF127","LIWC"
"KTGF129.36","Compound",1.74452499032757e-05,"KTGF129","LIWC"
"KTGF130.47","Compound",-0.000252922,"KTGF130","LIWC"
"KTGF136.43","Compound",-0.000194424,"KTGF136","LIWC"
"KTGF138.57","Compound",0,"KTGF138","LIWC"
"KTGF142.66","Compound",0,"KTGF142","LIWC"
"KTGF143.72","Compound",0,"KTGF143","LIWC"
"KTGF146.51","Compound",2.27054477181412e-05,"KTGF146","LIWC"
"KTGF147.49","Compound",-0.000131119,"KTGF147","LIWC"
"KTGF148.62","Compound",-0.000231699,"KTGF148","LIWC"
"KTGF153.48","Compound",0.000244502,"KTGF153","LIWC"
"KTGF154.40","Compound",0.00077865,"KTGF154","LIWC"
"KTGF156.62","Compound",-0.000487418,"KTGF156","LIWC"
"KTGF157.41","Compound",0.000143662,"KTGF157","LIWC"
"KTGF158.62","Compound",1.2176309403953e-05,"KTGF158","LIWC"
"KTGF527.72","Compound",-2.53e-05,"KTGF527","LIWC"
"KTGF528.74","Compound",0,"KTGF528","LIWC"
"KTGF533.61","Compound",0,"KTGF533","LIWC"
"KTGF540.56","Compound",4.93194114835353e-05,"KTGF540","LIWC"
"KTGF544.74","Compound",0.000516729,"KTGF544","LIWC"
"KTGF545.50","Compound",6.19952754244969e-06,"KTGF545","LIWC"
"KTGF549.76","Compound",3.62440722738051e-05,"KTGF549","LIWC"
"KTGF550.45","Compound",-2.59e-05,"KTGF550","LIWC"
"KTGF553.51","Compound",0.000163421,"KTGF553","LIWC"
"KTGF556.67","Compound",6.16226207167049e-05,"KTGF556","LIWC"
"KTGF557.55","Compound",-0.000448257,"KTGF557","LIWC"
"KTGF561.55","Compound",0.001113699,"KTGF561","LIWC"
"KTGF562.44","Compound",0.000116417,"KTGF562","LIWC"
"KTGF565.67","Compound",0.001388914,"KTGF565","LIWC"
"KTGF570.42","Compound",-6.49e-05,"KTGF570","LIWC"
"KTGF572.47","Compound",5.76746338638609e-06,"KTGF572","LIWC"
"K23508.32","Conflict",-0.001124261,"K23508","LIWC"
"K23540.38","Conflict",-0.008155533,"K23540","LIWC"
"KTGF136.27","Conflict",-0.000145017,"KTGF136","LIWC"
"KTGF556.44","Conflict",-0.006054724,"KTGF556","LIWC"
"K23115.19","Conjunctions",0.000767509,"K23115","LIWC"
"K23121.20","Conjunctions",-0.001280717,"K23121","LIWC"
"K23125.20","Conjunctions",0.002019168,"K23125","LIWC"
"K23126.18","Conjunctions",0.009920129,"K23126","LIWC"
"K23128.21","Conjunctions",0,"K23128","LIWC"
"K23133.22","Conjunctions",0.001333531,"K23133","LIWC"
"K23134.22","Conjunctions",0.004350315,"K23134","LIWC"
"K23136.21","Conjunctions",0,"K23136","LIWC"
"K23144.20","Conjunctions",-0.000366726,"K23144","LIWC"
"K23145.20","Conjunctions",0.000562022,"K23145","LIWC"
"K23148.20","Conjunctions",-0.002487355,"K23148","LIWC"
"K23153.20","Conjunctions",0.006613464,"K23153","LIWC"
"K23503.20","Conjunctions",0,"K23503","LIWC"
"K23507.19","Conjunctions",-0.000508505,"K23507","LIWC"
"K23509.19","Conjunctions",0.001294952,"K23509","LIWC"
"K23510.20","Conjunctions",-0.003252836,"K23510","LIWC"
"K23517.20","Conjunctions",-0.010337989,"K23517","LIWC"
"K23521.19","Conjunctions",-0.004070588,"K23521","LIWC"
"K23526.19","Conjunctions",0.000633652,"K23526","LIWC"
"K23529.20","Conjunctions",0,"K23529","LIWC"
"K23531.19","Conjunctions",0,"K23531","LIWC"
"K23532.22","Conjunctions",0.000205702,"K23532","LIWC"
"K23533.20","Conjunctions",0.001595525,"K23533","LIWC"
"K23537.20","Conjunctions",-0.00226454,"K23537","LIWC"
"K23540.20","Conjunctions",-0.00086446,"K23540","LIWC"
"K23548.20","Conjunctions",0.000721671,"K23548","LIWC"
"K23551.17","Conjunctions",-0.000663023,"K23551","LIWC"
"K23552.20","Conjunctions",0.00227819,"K23552","LIWC"
"K23555.20","Conjunctions",-0.00024359,"K23555","LIWC"
"K23556.20","Conjunctions",-0.000221587,"K23556","LIWC"
"K23557.20","Conjunctions",-0.006218264,"K23557","LIWC"
"K23559.17","Conjunctions",-0.003451486,"K23559","LIWC"
"K23563.20","Conjunctions",0,"K23563","LIWC"
"K23565.20","Conjunctions",-0.002453142,"K23565","LIWC"
"KTFG534.19","Conjunctions",0.000189829,"KTFG534","LIWC"
"KTGF118.20","Conjunctions",-0.000706465,"KTGF118","LIWC"
"KTGF120.20","Conjunctions",0.002974582,"KTGF120","LIWC"
"KTGF122.20","Conjunctions",-0.000300008,"KTGF122","LIWC"
"KTGF124.20","Conjunctions",0.001533124,"KTGF124","LIWC"
"KTGF125.20","Conjunctions",0.00382687,"KTGF125","LIWC"
"KTGF142.21","Conjunctions",0.000792838,"KTGF142","LIWC"
"KTGF143.20","Conjunctions",-0.000271072,"KTGF143","LIWC"
"KTGF146.18","Conjunctions",0.000168564,"KTGF146","LIWC"
"KTGF147.19","Conjunctions",0.001670553,"KTGF147","LIWC"
"KTGF148.20","Conjunctions",0.000514462,"KTGF148","LIWC"
"KTGF153.20","Conjunctions",0.001726778,"KTGF153","LIWC"
"KTGF154.19","Conjunctions",0.002465652,"KTGF154","LIWC"
"KTGF156.20","Conjunctions",0.001154963,"KTGF156","LIWC"
"KTGF158.21","Conjunctions",0.003092647,"KTGF158","LIWC"
"KTGF527.23","Conjunctions",-9.19e-07,"KTGF527","LIWC"
"KTGF528.20","Conjunctions",0,"KTGF528","LIWC"
"KTGF533.20","Conjunctions",6.71529062920996e-05,"KTGF533","LIWC"
"KTGF540.21","Conjunctions",-0.001356242,"KTGF540","LIWC"
"KTGF544.21","Conjunctions",0.001911155,"KTGF544","LIWC"
"KTGF545.20","Conjunctions",0.001135621,"KTGF545","LIWC"
"KTGF549.23","Conjunctions",0.002322633,"KTGF549","LIWC"
"KTGF553.18","Conjunctions",-0.000464153,"KTGF553","LIWC"
"KTGF556.20","Conjunctions",0.000235874,"KTGF556","LIWC"
"KTGF557.20","Conjunctions",0.002316715,"KTGF557","LIWC"
"KTGF561.19","Conjunctions",0.004876475,"KTGF561","LIWC"
"KTGF565.20","Conjunctions",-0.001469933,"KTGF565","LIWC"
"KTGF572.18","Conjunctions",-0.020602613,"KTGF572","LIWC"
"K23153.58","Conversation",0.005288565,"K23153","LIWC"
"K23532.67","Conversation",-0.001951552,"K23532","LIWC"
"K23552.59","Conversation",0,"K23552","LIWC"
"KTGF158.58","Conversation",0.010171362,"KTGF158","LIWC"
"KTGF528.69","Conversation",0,"KTGF528","LIWC"
"K23106.42","Culture",0.00024062,"K23106","LIWC"
"K23107.27","Culture",0.000414183,"K23107","LIWC"
"K23115.36","Culture",0.001155172,"K23115","LIWC"
"K23128.44","Culture",0.001769192,"K23128","LIWC"
"K23130.41","Culture",-0.000497426,"K23130","LIWC"
"K23133.52","Culture",8.43609973537239e-07,"K23133","LIWC"
"K23134.54","Culture",0,"K23134","LIWC"
"K23136.48","Culture",0,"K23136","LIWC"
"K23156.23","Culture",-0.002907868,"K23156","LIWC"
"K23507.28","Culture",2.47049257885963e-05,"K23507","LIWC"
"K23531.40","Culture",0,"K23531","LIWC"
"K23532.47","Culture",0.001692649,"K23532","LIWC"
"K23536.40","Culture",-5.59e-05,"K23536","LIWC"
"KTGF125.44","Culture",-0.003126507,"KTGF125","LIWC"
"KTGF127.30","Culture",0,"KTGF127","LIWC"
"KTGF136.32","Culture",0.002478331,"KTGF136","LIWC"
"KTGF138.38","Culture",0,"KTGF138","LIWC"
"KTGF528.47","Culture",0,"KTGF528","LIWC"
"KTGF544.50","Culture",0.000138606,"KTGF544","LIWC"
"KTGF549.52","Culture",-0.001127672,"KTGF549","LIWC"
"K23101.14","Determiners",0.002062181,"K23101","LIWC"
"K23106.15","Determiners",0,"K23106","LIWC"
"K23107.13","Determiners",0.00014505,"K23107","LIWC"
"K23109.14","Determiners",0.001914559,"K23109","LIWC"
"K23114.15","Determiners",0.010631605,"K23114","LIWC"
"K23115.14","Determiners",0.001161646,"K23115","LIWC"
"K23117.14","Determiners",-0.002559715,"K23117","LIWC"
"K23120.14","Determiners",0.003360126,"K23120","LIWC"
"K23121.15","Determiners",-0.000390357,"K23121","LIWC"
"K23122.15","Determiners",-0.00305089,"K23122","LIWC"
"K23125.15","Determiners",-0.000464902,"K23125","LIWC"
"K23126.13","Determiners",1.46553151003075e-05,"K23126","LIWC"
"K23128.16","Determiners",-4.54e-05,"K23128","LIWC"
"K23130.15","Determiners",0.001793866,"K23130","LIWC"
"K23131.13","Determiners",-0.001984726,"K23131","LIWC"
"K23133.16","Determiners",0.000697265,"K23133","LIWC"
"K23134.16","Determiners",-0.000431161,"K23134","LIWC"
"K23136.16","Determiners",-5.57e-05,"K23136","LIWC"
"K23139.14","Determiners",-0.001192462,"K23139","LIWC"
"K23142.13","Determiners",0.033423374,"K23142","LIWC"
"K23143.14","Determiners",0.000323669,"K23143","LIWC"
"K23144.15","Determiners",0.005760552,"K23144","LIWC"
"K23145.15","Determiners",0.003018983,"K23145","LIWC"
"K23148.15","Determiners",-0.001540579,"K23148","LIWC"
"K23150.14","Determiners",-0.000553389,"K23150","LIWC"
"K23153.14","Determiners",0,"K23153","LIWC"
"K23156.12","Determiners",0.000660482,"K23156","LIWC"
"K23502.14","Determiners",-0.004554048,"K23502","LIWC"
"K23503.15","Determiners",0.002103343,"K23503","LIWC"
"K23507.15","Determiners",-5.53e-05,"K23507","LIWC"
"K23508.14","Determiners",0.000677754,"K23508","LIWC"
"K23509.14","Determiners",-0.002719769,"K23509","LIWC"
"K23510.15","Determiners",-0.004151563,"K23510","LIWC"
"K23517.15","Determiners",0.096512101,"K23517","LIWC"
"K23521.14","Determiners",0,"K23521","LIWC"
"K23526.14","Determiners",0.006628108,"K23526","LIWC"
"K23529.15","Determiners",4.13232879479373e-05,"K23529","LIWC"
"K23531.14","Determiners",0,"K23531","LIWC"
"K23532.17","Determiners",0,"K23532","LIWC"
"K23533.15","Determiners",-0.012911369,"K23533","LIWC"
"K23536.14","Determiners",-0.034614914,"K23536","LIWC"
"K23537.15","Determiners",0.021554193,"K23537","LIWC"
"K23540.15","Determiners",0,"K23540","LIWC"
"K23541.15","Determiners",0.006530653,"K23541","LIWC"
"K23548.15","Determiners",0.001109199,"K23548","LIWC"
"K23551.13","Determiners",-0.022925084,"K23551","LIWC"
"K23552.15","Determiners",0,"K23552","LIWC"
"K23555.15","Determiners",-0.0025482,"K23555","LIWC"
"K23556.15","Determiners",4.86374696258285e-05,"K23556","LIWC"
"K23557.15","Determiners",-0.000618156,"K23557","LIWC"
"K23559.12","Determiners",0.015221803,"K23559","LIWC"
"K23563.15","Determiners",0.016025562,"K23563","LIWC"
"K23565.15","Determiners",0.000179685,"K23565","LIWC"
"KTFG534.14","Determiners",0.011210142,"KTFG534","LIWC"
"KTGF118.15","Determiners",1.30105876249917e-05,"KTGF118","LIWC"
"KTGF120.15","Determiners",0.011358936,"KTGF120","LIWC"
"KTGF122.15","Determiners",-0.018138919,"KTGF122","LIWC"
"KTGF124.15","Determiners",-0.001981539,"KTGF124","LIWC"
"KTGF125.15","Determiners",-0.003001109,"KTGF125","LIWC"
"KTGF126.12","Determiners",-0.001097904,"KTGF126","LIWC"
"KTGF127.14","Determiners",-0.000128511,"KTGF127","LIWC"
"KTGF129.14","Determiners",-0.007334701,"KTGF129","LIWC"
"KTGF130.14","Determiners",0.003511299,"KTGF130","LIWC"
"KTGF136.14","Determiners",0.031646089,"KTGF136","LIWC"
"KTGF138.14","Determiners",0,"KTGF138","LIWC"
"KTGF142.15","Determiners",0.002437369,"KTGF142","LIWC"
"KTGF143.15","Determiners",0.000155279,"KTGF143","LIWC"
"KTGF146.13","Determiners",0,"KTGF146","LIWC"
"KTGF147.14","Determiners",0.001734691,"KTGF147","LIWC"
"KTGF148.15","Determiners",-0.003830054,"KTGF148","LIWC"
"KTGF153.15","Determiners",-0.000284171,"KTGF153","LIWC"
"KTGF154.14","Determiners",0.010052635,"KTGF154","LIWC"
"KTGF156.15","Determiners",0.001856132,"KTGF156","LIWC"
"KTGF157.14","Determiners",0.000270748,"KTGF157","LIWC"
"KTGF158.16","Determiners",4.17213523939744e-05,"KTGF158","LIWC"
"KTGF527.17","Determiners",0.001487445,"KTGF527","LIWC"
"KTGF528.15","Determiners",6.88628322566562e-05,"KTGF528","LIWC"
"KTGF533.15","Determiners",-0.000257639,"KTGF533","LIWC"
"KTGF540.15","Determiners",0.004535353,"KTGF540","LIWC"
"KTGF544.16","Determiners",0.002258356,"KTGF544","LIWC"
"KTGF545.14","Determiners",0.000228117,"KTGF545","LIWC"
"KTGF549.18","Determiners",-0.010995208,"KTGF549","LIWC"
"KTGF550.14","Determiners",1.75885143180679e-06,"KTGF550","LIWC"
"KTGF553.13","Determiners",0.00303179,"KTGF553","LIWC"
"KTGF556.15","Determiners",0.000191413,"KTGF556","LIWC"
"KTGF557.15","Determiners",0.007921239,"KTGF557","LIWC"
"KTGF561.14","Determiners",-0.004915223,"KTGF561","LIWC"
"KTGF562.12","Determiners",-0.00668932,"KTGF562","LIWC"
"KTGF565.15","Determiners",9.46116338462412e-05,"KTGF565","LIWC"
"KTGF570.14","Determiners",-0.000193015,"KTGF570","LIWC"
"KTGF572.14","Determiners",-0.003639527,"KTGF572","LIWC"
"K23101.8","Dictionary",0.004474763,"K23101","LIWC"
"K23106.8","Dictionary",0,"K23106","LIWC"
"K23107.7","Dictionary",-0.005643984,"K23107","LIWC"
"K23109.8","Dictionary",0.006975759,"K23109","LIWC"
"K23114.8","Dictionary",-0.024223707,"K23114","LIWC"
"K23115.8","Dictionary",-0.00179951,"K23115","LIWC"
"K23117.8","Dictionary",0.020634741,"K23117","LIWC"
"K23120.8","Dictionary",0.009748403,"K23120","LIWC"
"K23121.8","Dictionary",-0.003497518,"K23121","LIWC"
"K23122.8","Dictionary",0,"K23122","LIWC"
"K23125.8","Dictionary",0.001558002,"K23125","LIWC"
"K23126.7","Dictionary",-0.017180394,"K23126","LIWC"
"K23128.8","Dictionary",-0.007172149,"K23128","LIWC"
"K23130.8","Dictionary",0.00043438,"K23130","LIWC"
"K23131.7","Dictionary",-0.006570687,"K23131","LIWC"
"K23133.8","Dictionary",-0.005580654,"K23133","LIWC"
"K23134.8","Dictionary",0,"K23134","LIWC"
"K23136.8","Dictionary",-0.007140044,"K23136","LIWC"
"K23139.8","Dictionary",-0.005538877,"K23139","LIWC"
"K23142.8","Dictionary",0.004129998,"K23142","LIWC"
"K23143.8","Dictionary",-0.003418151,"K23143","LIWC"
"K23144.8","Dictionary",-0.001309602,"K23144","LIWC"
"K23145.8","Dictionary",-0.000349123,"K23145","LIWC"
"K23148.8","Dictionary",0,"K23148","LIWC"
"K23150.8","Dictionary",0.000650003,"K23150","LIWC"
"K23153.8","Dictionary",-0.000210252,"K23153","LIWC"
"K23156.8","Dictionary",0,"K23156","LIWC"
"K23502.8","Dictionary",0.000863276,"K23502","LIWC"
"K23503.8","Dictionary",0.001334525,"K23503","LIWC"
"K23507.8","Dictionary",-0.005239016,"K23507","LIWC"
"K23508.8","Dictionary",-0.001187105,"K23508","LIWC"
"K23509.7","Dictionary",-0.000817868,"K23509","LIWC"
"K23510.8","Dictionary",-0.001400051,"K23510","LIWC"
"K23517.8","Dictionary",0.019714397,"K23517","LIWC"
"K23521.7","Dictionary",0.011006831,"K23521","LIWC"
"K23526.7","Dictionary",-0.018423883,"K23526","LIWC"
"K23529.8","Dictionary",-0.000780311,"K23529","LIWC"
"K23531.8","Dictionary",0,"K23531","LIWC"
"K23532.8","Dictionary",0,"K23532","LIWC"
"K23533.8","Dictionary",-0.002687082,"K23533","LIWC"
"K23536.8","Dictionary",-5.27e-05,"K23536","LIWC"
"K23537.8","Dictionary",-0.011641195,"K23537","LIWC"
"K23540.8","Dictionary",0.001961908,"K23540","LIWC"
"K23541.8","Dictionary",-0.000439953,"K23541","LIWC"
"K23548.8","Dictionary",-1.43e-07,"K23548","LIWC"
"K23552.8","Dictionary",0.013774582,"K23552","LIWC"
"K23555.8","Dictionary",-4.96e-05,"K23555","LIWC"
"K23556.8","Dictionary",0.0159466,"K23556","LIWC"
"K23557.8","Dictionary",0.008999356,"K23557","LIWC"
"K23559.8","Dictionary",-0.01391317,"K23559","LIWC"
"K23563.8","Dictionary",-0.000669458,"K23563","LIWC"
"K23565.8","Dictionary",0.004143826,"K23565","LIWC"
"KTFG534.7","Dictionary",0.000139491,"KTFG534","LIWC"
"KTGF118.8","Dictionary",0.000267169,"KTGF118","LIWC"
"KTGF120.8","Dictionary",0.000826442,"KTGF120","LIWC"
"KTGF122.8","Dictionary",-0.002051356,"KTGF122","LIWC"
"KTGF124.8","Dictionary",-0.002757081,"KTGF124","LIWC"
"KTGF125.8","Dictionary",-0.002807223,"KTGF125","LIWC"
"KTGF126.8","Dictionary",-0.001768569,"KTGF126","LIWC"
"KTGF127.8","Dictionary",0,"KTGF127","LIWC"
"KTGF129.8","Dictionary",0.020273255,"KTGF129","LIWC"
"KTGF130.8","Dictionary",-0.009103267,"KTGF130","LIWC"
"KTGF136.8","Dictionary",-0.000652132,"KTGF136","LIWC"
"KTGF138.8","Dictionary",0,"KTGF138","LIWC"
"KTGF142.8","Dictionary",0.007715022,"KTGF142","LIWC"
"KTGF143.8","Dictionary",-0.002975538,"KTGF143","LIWC"
"KTGF146.7","Dictionary",0.008434912,"KTGF146","LIWC"
"KTGF147.8","Dictionary",0.001324614,"KTGF147","LIWC"
"KTGF148.8","Dictionary",0.001486472,"KTGF148","LIWC"
"KTGF153.8","Dictionary",-0.003453809,"KTGF153","LIWC"
"KTGF154.8","Dictionary",-0.001126881,"KTGF154","LIWC"
"KTGF156.8","Dictionary",-4.84e-05,"KTGF156","LIWC"
"KTGF157.8","Dictionary",0.000615698,"KTGF157","LIWC"
"KTGF158.8","Dictionary",0,"KTGF158","LIWC"
"KTGF527.8","Dictionary",-0.001039894,"KTGF527","LIWC"
"KTGF528.8","Dictionary",0,"KTGF528","LIWC"
"KTGF533.8","Dictionary",-0.003036839,"KTGF533","LIWC"
"KTGF540.8","Dictionary",0.00010147,"KTGF540","LIWC"
"KTGF544.8","Dictionary",0.002925093,"KTGF544","LIWC"
"KTGF545.7","Dictionary",7.41677234587956e-05,"KTGF545","LIWC"
"KTGF549.8","Dictionary",-0.000587719,"KTGF549","LIWC"
"KTGF550.8","Dictionary",-0.004284392,"KTGF550","LIWC"
"KTGF553.7","Dictionary",0.000765972,"KTGF553","LIWC"
"KTGF556.8","Dictionary",0,"KTGF556","LIWC"
"KTGF557.8","Dictionary",0.003820859,"KTGF557","LIWC"
"KTGF561.8","Dictionary",-0.000803301,"KTGF561","LIWC"
"KTGF562.6","Dictionary",-0.005020747,"KTGF562","LIWC"
"KTGF565.8","Dictionary",-4.16e-05,"KTGF565","LIWC"
"KTGF570.8","Dictionary",-0.007182325,"KTGF570","LIWC"
"KTGF572.8","Dictionary",-0.052080247,"KTGF572","LIWC"
"K23101.29","Differentiation",-0.006192611,"K23101","LIWC"
"K23106.33","Differentiation",0,"K23106","LIWC"
"K23121.31","Differentiation",-0.000697894,"K23121","LIWC"
"K23125.35","Differentiation",0.000315766,"K23125","LIWC"
"K23128.33","Differentiation",-0.000301949,"K23128","LIWC"
"K23133.37","Differentiation",-0.001038388,"K23133","LIWC"
"K23134.38","Differentiation",0.002899471,"K23134","LIWC"
"K23136.34","Differentiation",0,"K23136","LIWC"
"K23145.31","Differentiation",0,"K23145","LIWC"
"K23148.32","Differentiation",0.002470022,"K23148","LIWC"
"K23153.32","Differentiation",0.005312162,"K23153","LIWC"
"K23503.32","Differentiation",-0.002189189,"K23503","LIWC"
"K23509.33","Differentiation",-0.029220575,"K23509","LIWC"
"K23510.34","Differentiation",-0.000459189,"K23510","LIWC"
"K23529.32","Differentiation",-0.001760693,"K23529","LIWC"
"K23532.35","Differentiation",-0.001012265,"K23532","LIWC"
"K23537.35","Differentiation",-0.001173023,"K23537","LIWC"
"K23548.34","Differentiation",-0.002497795,"K23548","LIWC"
"K23552.33","Differentiation",-0.002367358,"K23552","LIWC"
"K23557.35","Differentiation",0.000990691,"K23557","LIWC"
"K23565.33","Differentiation",-0.00056372,"K23565","LIWC"
"KTFG534.33","Differentiation",-0.001275493,"KTFG534","LIWC"
"KTGF118.33","Differentiation",-0.000312935,"KTGF118","LIWC"
"KTGF120.34","Differentiation",-0.000253456,"KTGF120","LIWC"
"KTGF124.32","Differentiation",0,"KTGF124","LIWC"
"KTGF125.34","Differentiation",-0.000886632,"KTGF125","LIWC"
"KTGF142.36","Differentiation",2.13135254540433e-06,"KTGF142","LIWC"
"KTGF143.34","Differentiation",-8.26e-05,"KTGF143","LIWC"
"KTGF147.27","Differentiation",-0.001381291,"KTGF147","LIWC"
"KTGF148.33","Differentiation",-0.002932027,"KTGF148","LIWC"
"KTGF156.33","Differentiation",0.007003789,"KTGF156","LIWC"
"KTGF527.39","Differentiation",0.000988473,"KTGF527","LIWC"
"KTGF528.33","Differentiation",0.007122322,"KTGF528","LIWC"
"KTGF544.35","Differentiation",0.000361192,"KTGF544","LIWC"
"KTGF545.30","Differentiation",-0.000349233,"KTGF545","LIWC"
"KTGF549.38","Differentiation",0.001434007,"KTGF549","LIWC"
"KTGF556.34","Differentiation",-0.000932899,"KTGF556","LIWC"
"KTGF561.32","Differentiation",0.002943797,"KTGF561","LIWC"
"KTGF565.34","Differentiation",0.001782686,"KTGF565","LIWC"
"K23125.33","Discrepancy",-6.32e-07,"K23125","LIWC"
"K23133.34","Discrepancy",-2.1e-06,"K23133","LIWC"
"K23134.35","Discrepancy",0.000441899,"K23134","LIWC"
"K23148.30","Discrepancy",0,"K23148","LIWC"
"K23503.31","Discrepancy",0.000204993,"K23503","LIWC"
"K23509.31","Discrepancy",0.002620594,"K23509","LIWC"
"K23521.30","Discrepancy",0.001144446,"K23521","LIWC"
"K23531.29","Discrepancy",-4.71e-05,"K23531","LIWC"
"K23532.33","Discrepancy",-0.000175536,"K23532","LIWC"
"K23537.32","Discrepancy",-0.001928445,"K23537","LIWC"
"K23548.33","Discrepancy",-0.000258753,"K23548","LIWC"
"K23552.31","Discrepancy",9.85131952607585e-07,"K23552","LIWC"
"K23557.33","Discrepancy",-0.001942033,"K23557","LIWC"
"K23565.32","Discrepancy",-0.001280421,"K23565","LIWC"
"KTGF118.31","Discrepancy",0.000246559,"KTGF118","LIWC"
"KTGF120.32","Discrepancy",0.001710889,"KTGF120","LIWC"
"KTGF142.34","Discrepancy",0,"KTGF142","LIWC"
"KTGF143.32","Discrepancy",2.3963414216437e-06,"KTGF143","LIWC"
"KTGF148.32","Discrepancy",-0.003184329,"KTGF148","LIWC"
"KTGF156.32","Discrepancy",0.000416855,"KTGF156","LIWC"
"KTGF158.32","Discrepancy",-0.000403628,"KTGF158","LIWC"
"KTGF527.36","Discrepancy",-0.000950382,"KTGF527","LIWC"
"KTGF544.33","Discrepancy",0.003675185,"KTGF544","LIWC"
"KTGF549.36","Discrepancy",2.05038107653369e-06,"KTGF549","LIWC"
"KTGF553.26","Discrepancy",-0.003884256,"KTGF553","LIWC"
"KTGF556.32","Discrepancy",0.000178765,"KTGF556","LIWC"
"KTGF557.30","Discrepancy",0.001089673,"KTGF557","LIWC"
"KTGF561.30","Discrepancy",-0.002409763,"KTGF561","LIWC"
"KTGF565.32","Discrepancy",-0.001691755,"KTGF565","LIWC"
"K23101.23","Drives",-9.12e-06,"K23101","LIWC"
"K23106.24","Drives",0,"K23106","LIWC"
"K23107.19","Drives",-1.87e-05,"K23107","LIWC"
"K23109.21","Drives",0.002973357,"K23109","LIWC"
"K23114.23","Drives",0.004760161,"K23114","LIWC"
"K23115.23","Drives",7.21126249081193e-05,"K23115","LIWC"
"K23117.21","Drives",-0.010610521,"K23117","LIWC"
"K23120.20","Drives",-0.001035148,"K23120","LIWC"
"K23121.24","Drives",-0.000601968,"K23121","LIWC"
"K23122.22","Drives",-0.001196853,"K23122","LIWC"
"K23125.25","Drives",4.46973161763842e-05,"K23125","LIWC"
"K23126.23","Drives",-0.009104111,"K23126","LIWC"
"K23128.26","Drives",0,"K23128","LIWC"
"K23130.23","Drives",0.000113709,"K23130","LIWC"
"K23131.19","Drives",-0.002626245,"K23131","LIWC"
"K23133.27","Drives",0.00066072,"K23133","LIWC"
"K23134.27","Drives",0,"K23134","LIWC"
"K23136.26","Drives",-3.16e-05,"K23136","LIWC"
"K23139.21","Drives",0.003889116,"K23139","LIWC"
"K23142.18","Drives",6.35985323664054e-06,"K23142","LIWC"
"K23143.21","Drives",0.002716465,"K23143","LIWC"
"K23144.24","Drives",0.002538788,"K23144","LIWC"
"K23145.25","Drives",-0.001631887,"K23145","LIWC"
"K23148.24","Drives",0,"K23148","LIWC"
"K23150.21","Drives",-0.007184405,"K23150","LIWC"
"K23153.24","Drives",0,"K23153","LIWC"
"K23156.18","Drives",-0.001708056,"K23156","LIWC"
"K23502.21","Drives",-0.006515642,"K23502","LIWC"
"K23503.24","Drives",0.000121453,"K23503","LIWC"
"K23507.22","Drives",-0.003567563,"K23507","LIWC"
"K23508.20","Drives",0.001971102,"K23508","LIWC"
"K23509.24","Drives",1.6296019499383e-07,"K23509","LIWC"
"K23510.25","Drives",0.002204352,"K23510","LIWC"
"K23517.25","Drives",-0.000234958,"K23517","LIWC"
"K23521.24","Drives",-0.000497868,"K23521","LIWC"
"K23526.22","Drives",0.013987809,"K23526","LIWC"
"K23529.25","Drives",-0.004002212,"K23529","LIWC"
"K23531.22","Drives",0,"K23531","LIWC"
"K23532.27","Drives",0.00216231,"K23532","LIWC"
"K23533.23","Drives",0.030763341,"K23533","LIWC"
"K23536.22","Drives",0,"K23536","LIWC"
"K23537.25","Drives",-0.002212798,"K23537","LIWC"
"K23540.25","Drives",0,"K23540","LIWC"
"K23541.23","Drives",-0.008391691,"K23541","LIWC"
"K23548.25","Drives",-0.002950997,"K23548","LIWC"
"K23551.20","Drives",3.15240927920753e-05,"K23551","LIWC"
"K23552.25","Drives",-1.22e-05,"K23552","LIWC"
"K23555.25","Drives",0.000717131,"K23555","LIWC"
"K23556.24","Drives",0,"K23556","LIWC"
"K23557.25","Drives",-0.003126282,"K23557","LIWC"
"K23559.20","Drives",-0.063961678,"K23559","LIWC"
"K23563.25","Drives",0,"K23563","LIWC"
"K23565.25","Drives",0,"K23565","LIWC"
"KTFG534.24","Drives",0.001031741,"KTFG534","LIWC"
"KTGF118.25","Drives",-1.37e-05,"KTGF118","LIWC"
"KTGF120.25","Drives",0.00029222,"KTGF120","LIWC"
