"X","Variable","Importance","Participant","NLP"
"K23145.28","Cognition",-7.86e-05,"K23145","LIWC"
"K23147.31","Cognition",0,"K23147","LIWC"
"K23148.27","Cognition",-2.62e-06,"K23148","LIWC"
"K23150.23","Cognition",0.00191208,"K23150","LIWC"
"K23153.27","Cognition",0.085211986,"K23153","LIWC"
"K23502.23","Cognition",8.0367189828946e-05,"K23502","LIWC"
"K23503.27","Cognition",0.006835379,"K23503","LIWC"
"K23507.23","Cognition",-0.0120082,"K23507","LIWC"
"K23508.23","Cognition",-0.012528785,"K23508","LIWC"
"K23509.27","Cognition",0.017863509,"K23509","LIWC"
"K23510.27","Cognition",0.005272237,"K23510","LIWC"
"K23517.28","Cognition",-0.026111864,"K23517","LIWC"
"K23521.26","Cognition",0,"K23521","LIWC"
"K23526.24","Cognition",-0.00327089,"K23526","LIWC"
"K23529.28","Cognition",0,"K23529","LIWC"
"K23531.26","Cognition",0,"K23531","LIWC"
"K23532.30","Cognition",0,"K23532","LIWC"
"K23533.25","Cognition",-0.009252473,"K23533","LIWC"
"K23536.25","Cognition",-0.000115336,"K23536","LIWC"
"K23537.27","Cognition",-0.001934381,"K23537","LIWC"
"K23540.27","Cognition",6.40210361150945e-05,"K23540","LIWC"
"K23541.25","Cognition",-1.86e-05,"K23541","LIWC"
"K23548.28","Cognition",-2.14e-05,"K23548","LIWC"
"K23551.22","Cognition",0,"K23551","LIWC"
"K23552.27","Cognition",0.001428435,"K23552","LIWC"
"K23555.28","Cognition",-6.44e-05,"K23555","LIWC"
"K23556.26","Cognition",0.0057666,"K23556","LIWC"
"K23557.28","Cognition",0.000253547,"K23557","LIWC"
"K23559.23","Cognition",-0.000852003,"K23559","LIWC"
"K23563.27","Cognition",0,"K23563","LIWC"
"K23565.28","Cognition",-0.001385174,"K23565","LIWC"
"KTFG534.27","Cognition",-0.002989383,"KTFG534","LIWC"
"KTGF118.27","Cognition",3.11386209087535e-06,"KTGF118","LIWC"
"KTGF120.28","Cognition",0.004838278,"KTGF120","LIWC"
"KTGF122.26","Cognition",-0.008351739,"KTGF122","LIWC"
"KTGF124.28","Cognition",-0.000452193,"KTGF124","LIWC"
"KTGF125.28","Cognition",0.002413433,"KTGF125","LIWC"
"KTGF126.19","Cognition",0.006262933,"KTGF126","LIWC"
"KTGF127.23","Cognition",0,"KTGF127","LIWC"
"KTGF129.22","Cognition",-0.004641754,"KTGF129","LIWC"
"KTGF130.24","Cognition",0.020725939,"KTGF130","LIWC"
"KTGF136.21","Cognition",0.001651059,"KTGF136","LIWC"
"KTGF138.25","Cognition",0,"KTGF138","LIWC"
"KTGF142.29","Cognition",0,"KTGF142","LIWC"
"KTGF143.28","Cognition",9.22913005631578e-06,"KTGF143","LIWC"
"KTGF146.24","Cognition",0,"KTGF146","LIWC"
"KTGF147.25","Cognition",-0.004104318,"KTGF147","LIWC"
"KTGF148.28","Cognition",0.00894486,"KTGF148","LIWC"
"KTGF153.26","Cognition",0.004220728,"KTGF153","LIWC"
"KTGF154.26","Cognition",-0.000932823,"KTGF154","LIWC"
"KTGF156.28","Cognition",-0.000984325,"KTGF156","LIWC"
"KTGF157.23","Cognition",-0.004821092,"KTGF157","LIWC"
"KTGF158.29","Cognition",-0.001139528,"KTGF158","LIWC"
"KTGF527.31","Cognition",0,"KTGF527","LIWC"
"KTGF528.28","Cognition",0.001196059,"KTGF528","LIWC"
"KTGF533.27","Cognition",0,"KTGF533","LIWC"
"KTGF540.28","Cognition",0,"KTGF540","LIWC"
"KTGF544.29","Cognition",-0.00286487,"KTGF544","LIWC"
"KTGF545.27","Cognition",-0.005210162,"KTGF545","LIWC"
"KTGF549.32","Cognition",0,"KTGF549","LIWC"
"KTGF550.24","Cognition",-0.004524144,"KTGF550","LIWC"
"KTGF553.23","Cognition",0.004417777,"KTGF553","LIWC"
"KTGF556.28","Cognition",-0.000925243,"KTGF556","LIWC"
"KTGF557.27","Cognition",0.024362645,"KTGF557","LIWC"
"KTGF561.27","Cognition",0.003119878,"KTGF561","LIWC"
"KTGF562.22","Cognition",0.036331417,"KTGF562","LIWC"
"KTGF565.28","Cognition",0,"KTGF565","LIWC"
"KTGF570.22","Cognition",0,"KTGF570","LIWC"
"KTGF572.23","Cognition",-0.000604689,"KTGF572","LIWC"
"K23101.27","Cognitive processes",0.010333149,"K23101","LIWC"
"K23106.29","Cognitive processes",0.005991724,"K23106","LIWC"
"K23107.22","Cognitive processes",0.000248868,"K23107","LIWC"
"K23115.27","Cognitive processes",4.80010929230389e-05,"K23115","LIWC"
"K23117.24","Cognitive processes",-0.004739542,"K23117","LIWC"
"K23121.27","Cognitive processes",-4.02e-05,"K23121","LIWC"
"K23125.30","Cognitive processes",0,"K23125","LIWC"
"K23126.27","Cognitive processes",-0.001557678,"K23126","LIWC"
"K23128.30","Cognitive processes",0,"K23128","LIWC"
"K23129.27","Cognitive processes",0.001259264,"K23129","LIWC"
"K23130.29","Cognitive processes",0,"K23130","LIWC"
"K23131.22","Cognitive processes",0.017720575,"K23131","LIWC"
"K23133.31","Cognitive processes",0.000815439,"K23133","LIWC"
"K23134.32","Cognitive processes",-0.00047001,"K23134","LIWC"
"K23136.30","Cognitive processes",0.001183461,"K23136","LIWC"
"K23144.27","Cognitive processes",0.002795327,"K23144","LIWC"
"K23145.29","Cognitive processes",0,"K23145","LIWC"
"K23147.32","Cognitive processes",0,"K23147","LIWC"
"K23148.28","Cognitive processes",-4.26e-06,"K23148","LIWC"
"K23150.24","Cognitive processes",0.003948182,"K23150","LIWC"
"K23153.29","Cognitive processes",0.003283371,"K23153","LIWC"
"K23502.25","Cognitive processes",0.001760738,"K23502","LIWC"
"K23503.28","Cognitive processes",0,"K23503","LIWC"
"K23507.24","Cognitive processes",0.000312679,"K23507","LIWC"
"K23508.24","Cognitive processes",-0.001348287,"K23508","LIWC"
"K23509.28","Cognitive processes",0.014006818,"K23509","LIWC"
"K23510.29","Cognitive processes",-0.00704284,"K23510","LIWC"
"K23517.30","Cognitive processes",-0.001689012,"K23517","LIWC"
"K23521.27","Cognitive processes",0,"K23521","LIWC"
"K23526.25","Cognitive processes",0.003487097,"K23526","LIWC"
"K23529.29","Cognitive processes",0,"K23529","LIWC"
"K23531.27","Cognitive processes",0,"K23531","LIWC"
"K23532.31","Cognitive processes",0,"K23532","LIWC"
"K23533.26","Cognitive processes",0.000493714,"K23533","LIWC"
"K23536.27","Cognitive processes",-0.000842809,"K23536","LIWC"
"K23537.29","Cognitive processes",0.00388861,"K23537","LIWC"
"K23540.29","Cognitive processes",0.006325264,"K23540","LIWC"
"K23541.27","Cognitive processes",8.63407611589355e-05,"K23541","LIWC"
"K23548.30","Cognitive processes",0.000894124,"K23548","LIWC"
"K23551.24","Cognitive processes",-0.00153014,"K23551","LIWC"
"K23552.28","Cognitive processes",0,"K23552","LIWC"
"K23555.29","Cognitive processes",-0.000377694,"K23555","LIWC"
"K23556.27","Cognitive processes",-0.000475358,"K23556","LIWC"
"K23557.30","Cognitive processes",0,"K23557","LIWC"
"K23559.24","Cognitive processes",-0.006993125,"K23559","LIWC"
"K23563.29","Cognitive processes",-0.012685418,"K23563","LIWC"
"K23565.29","Cognitive processes",-0.000363942,"K23565","LIWC"
"KTFG534.29","Cognitive processes",0.001184299,"KTFG534","LIWC"
"KTGF118.28","Cognitive processes",-1.46e-05,"KTGF118","LIWC"
"KTGF120.29","Cognitive processes",0.001541255,"KTGF120","LIWC"
"KTGF122.27","Cognitive processes",-0.001763772,"KTGF122","LIWC"
"KTGF124.29","Cognitive processes",0.013263242,"KTGF124","LIWC"
"KTGF125.30","Cognitive processes",0.005424264,"KTGF125","LIWC"
"KTGF127.25","Cognitive processes",-0.001016406,"KTGF127","LIWC"
"KTGF130.26","Cognitive processes",-0.00058547,"KTGF130","LIWC"
"KTGF138.27","Cognitive processes",0.001459255,"KTGF138","LIWC"
"KTGF142.31","Cognitive processes",0,"KTGF142","LIWC"
"KTGF143.29","Cognitive processes",0,"KTGF143","LIWC"
"KTGF146.26","Cognitive processes",-0.003183889,"KTGF146","LIWC"
"KTGF147.26","Cognitive processes",-0.00137612,"KTGF147","LIWC"
"KTGF148.29","Cognitive processes",-0.001519229,"KTGF148","LIWC"
"KTGF153.27","Cognitive processes",0.004826146,"KTGF153","LIWC"
"KTGF154.27","Cognitive processes",-0.001229258,"KTGF154","LIWC"
"KTGF156.29","Cognitive processes",0.001802057,"KTGF156","LIWC"
"KTGF157.24","Cognitive processes",-0.004294356,"KTGF157","LIWC"
"KTGF158.30","Cognitive processes",0,"KTGF158","LIWC"
"KTGF527.33","Cognitive processes",0,"KTGF527","LIWC"
"KTGF528.30","Cognitive processes",-0.000106605,"KTGF528","LIWC"
"KTGF533.28","Cognitive processes",-0.006549043,"KTGF533","LIWC"
"KTGF540.29","Cognitive processes",-0.001150314,"KTGF540","LIWC"
"KTGF544.30","Cognitive processes",-0.005847866,"KTGF544","LIWC"
"KTGF545.28","Cognitive processes",-0.001787158,"KTGF545","LIWC"
"KTGF549.33","Cognitive processes",0,"KTGF549","LIWC"
"KTGF550.25","Cognitive processes",-0.003853305,"KTGF550","LIWC"
"KTGF553.24","Cognitive processes",-0.026880072,"KTGF553","LIWC"
"KTGF556.29","Cognitive processes",0,"KTGF556","LIWC"
"KTGF557.28","Cognitive processes",0.005275552,"KTGF557","LIWC"
"KTGF561.28","Cognitive processes",0.001819973,"KTGF561","LIWC"
"KTGF562.23","Cognitive processes",-0.008073245,"KTGF562","LIWC"
"KTGF565.29","Cognitive processes",0,"KTGF565","LIWC"
"KTGF570.23","Cognitive processes",-0.018665011,"KTGF570","LIWC"
"KTGF572.24","Cognitive processes",0,"KTGF572","LIWC"
"K23147.72","Comma",0,"K23147","LIWC"
"K23510.58","Comma",-0.000860184,"K23510","LIWC"
"K23532.71","Comma",0,"K23532","LIWC"
"K23537.65","Comma",0.000983539,"K23537","LIWC"
"KTGF143.69","Comma",2.93803698370689e-05,"KTGF143","LIWC"
"KTGF572.46","Comma",-0.004076005,"KTGF572","LIWC"
"K23106.39","Communication",-0.001308874,"K23106","LIWC"
"K23125.44","Communication",-0.000779418,"K23125","LIWC"
"K23130.37","Communication",0,"K23130","LIWC"
"K23133.46","Communication",0.001550932,"K23133","LIWC"
"K23134.49","Communication",0,"K23134","LIWC"
"K23136.43","Communication",-0.000130763,"K23136","LIWC"
"K23144.33","Communication",-0.002588026,"K23144","LIWC"
"K23145.40","Communication",0,"K23145","LIWC"
"K23147.47","Communication",-0.001467657,"K23147","LIWC"
"K23148.39","Communication",0.000195672,"K23148","LIWC"
"K23502.33","Communication",0.000635693,"K23502","LIWC"
"K23503.40","Communication",0.000279871,"K23503","LIWC"
"K23510.43","Communication",-0.00272815,"K23510","LIWC"
"K23526.35","Communication",0.002944447,"K23526","LIWC"
"K23529.42","Communication",-0.000223105,"K23529","LIWC"
"K23531.37","Communication",0.000128912,"K23531","LIWC"
"K23532.44","Communication",-0.000585077,"K23532","LIWC"
"K23533.30","Communication",0.002550569,"K23533","LIWC"
"K23536.36","Communication",0.007029918,"K23536","LIWC"
"K23537.44","Communication",0.000158671,"K23537","LIWC"
"K23541.36","Communication",0.002644251,"K23541","LIWC"
"K23548.43","Communication",0.003457546,"K23548","LIWC"
"K23551.31","Communication",2.93389344823665e-05,"K23551","LIWC"
"K23552.42","Communication",-0.0006404,"K23552","LIWC"
"K23557.42","Communication",-0.000234971,"K23557","LIWC"
"K23559.34","Communication",0.005456336,"K23559","LIWC"
"KTGF118.42","Communication",0.000738392,"KTGF118","LIWC"
"KTGF120.43","Communication",-2.89e-05,"KTGF120","LIWC"
"KTGF124.38","Communication",0.002285165,"KTGF124","LIWC"
"KTGF125.42","Communication",-0.000730602,"KTGF125","LIWC"
"KTGF136.28","Communication",-0.000157369,"KTGF136","LIWC"
"KTGF138.35","Communication",0,"KTGF138","LIWC"
"KTGF142.44","Communication",0,"KTGF142","LIWC"
"KTGF143.43","Communication",4.50668896381955e-05,"KTGF143","LIWC"
"KTGF146.33","Communication",-0.002091334,"KTGF146","LIWC"
"KTGF147.33","Communication",0.000787932,"KTGF147","LIWC"
"KTGF148.42","Communication",-0.001433456,"KTGF148","LIWC"
"KTGF153.33","Communication",-0.002163735,"KTGF153","LIWC"
"KTGF156.40","Communication",0.0003751,"KTGF156","LIWC"
"KTGF527.48","Communication",0.000181341,"KTGF527","LIWC"
"KTGF528.42","Communication",0,"KTGF528","LIWC"
"KTGF533.38","Communication",0.005897574,"KTGF533","LIWC"
"KTGF540.39","Communication",-0.001101978,"KTGF540","LIWC"
"KTGF544.46","Communication",0.004710897,"KTGF544","LIWC"
"KTGF549.47","Communication",0,"KTGF549","LIWC"
"KTGF550.33","Communication",-0.005534123,"KTGF550","LIWC"
"KTGF556.45","Communication",-2.96e-05,"KTGF556","LIWC"
"KTGF562.30","Communication",5.3240540856886e-05,"KTGF562","LIWC"
"KTGF565.42","Communication",-0.00130418,"KTGF565","LIWC"
"KTGF572.30","Communication",0,"KTGF572","LIWC"
"K23101.54","Compound",-6.32e-05,"K23101","LIWC"
"K23106.57","Compound",2.06381203264877e-06,"K23106","LIWC"
"K23107.43","Compound",-5.59e-06,"K23107","LIWC"
"K23109.42","Compound",-0.000195446,"K23109","LIWC"
"K23114.38","Compound",9.22074147433059e-05,"K23114","LIWC"
"K23115.55","Compound",0,"K23115","LIWC"
"K23117.45","Compound",-2.65e-05,"K23117","LIWC"
"K23120.35","Compound",0.000171421,"K23120","LIWC"
"K23121.57","Compound",0,"K23121","LIWC"
"K23122.45","Compound",1.00618867792009e-05,"K23122","LIWC"
"K23125.67","Compound",-0.000150241,"K23125","LIWC"
"K23126.49","Compound",0.000119635,"K23126","LIWC"
"K23128.67","Compound",-0.000901303,"K23128","LIWC"
"K23129.49","Compound",1.20083856348778e-05,"K23129","LIWC"
"K23130.59","Compound",-3.5e-06,"K23130","LIWC"
"K23131.45","Compound",-5.26e-05,"K23131","LIWC"
"K23133.71","Compound",0.000128534,"K23133","LIWC"
"K23134.78","Compound",-8.25e-08,"K23134","LIWC"
"K23136.72","Compound",6.06090022763584e-05,"K23136","LIWC"
"K23139.33","Compound",-1.71e-06,"K23139","LIWC"
"K23143.40","Compound",3.88044818903161e-05,"K23143","LIWC"
"K23144.49","Compound",-3.37e-05,"K23144","LIWC"
"K23145.57","Compound",2.64335488905155e-05,"K23145","LIWC"
"K23147.75","Compound",-0.000272828,"K23147","LIWC"
"K23148.61","Compound",5.12705891564102e-06,"K23148","LIWC"
"K23150.49","Compound",0.000102323,"K23150","LIWC"
"K23153.61","Compound",-0.000152645,"K23153","LIWC"
"K23156.38","Compound",-1.47e-05,"K23156","LIWC"
"K23502.46","Compound",5.05702731279948e-05,"K23502","LIWC"
"K23503.67","Compound",-0.00055405,"K23503","LIWC"
"K23507.42","Compound",9.05054987975928e-05,"K23507","LIWC"
"K23508.51","Compound",-0.000124948,"K23508","LIWC"
"K23509.57","Compound",-0.000171906,"K23509","LIWC"
"K23510.60","Compound",0.001308838,"K23510","LIWC"
"K23517.49","Compound",-0.00454305,"K23517","LIWC"
"K23521.60","Compound",-0.00027667,"K23521","LIWC"
"K23526.57","Compound",-2.71e-05,"K23526","LIWC"
"K23529.65","Compound",9.06833727777809e-06,"K23529","LIWC"
"K23531.58","Compound",0,"K23531","LIWC"
"K23532.73","Compound",0,"K23532","LIWC"
"K23533.46","Compound",0.000521647,"K23533","LIWC"
"K23536.59","Compound",0,"K23536","LIWC"
"K23537.67","Compound",-4.77e-05,"K23537","LIWC"
"K23540.52","Compound",6.84952227381615e-06,"K23540","LIWC"
"K23541.52","Compound",-0.000132476,"K23541","LIWC"
"K23548.65","Compound",0.000598735,"K23548","LIWC"
"K23551.45","Compound",-3.26e-07,"K23551","LIWC"
"K23552.64","Compound",-0.000126275,"K23552","LIWC"
"K23555.58","Compound",7.08946946519829e-05,"K23555","LIWC"
"K23556.55","Compound",-5.24e-05,"K23556","LIWC"
"K23557.60","Compound",0,"K23557","LIWC"
"K23559.50","Compound",0.00033361,"K23559","LIWC"
"K23563.48","Compound",0.000153092,"K23563","LIWC"
"K23565.60","Compound",2.68550146822066e-05,"K23565","LIWC"
"KTFG534.57","Compound",0.000281794,"KTFG534","LIWC"
"KTGF118.67","Compound",0.000202323,"KTGF118","LIWC"
"KTGF120.65","Compound",3.66593962726325e-07,"KTGF120","LIWC"
"KTGF122.53","Compound",0.000268502,"KTGF122","LIWC"
"KTGF124.56","Compound",8.28273110744101e-05,"KTGF124","LIWC"
"KTGF125.61","Compound",4.03918168937119e-05,"KTGF125","LIWC"
"KTGF127.42","Compound",0,"KTGF127","LIWC"
"KTGF129.36","Compound",2.18392436310701e-05,"KTGF129","LIWC"
"KTGF130.47","Compound",-0.000214944,"KTGF130","LIWC"
"KTGF136.43","Compound",3.41953551176409e-05,"KTGF136","LIWC"
"KTGF138.57","Compound",0,"KTGF138","LIWC"
"KTGF142.66","Compound",-1.46e-06,"KTGF142","LIWC"
"KTGF143.72","Compound",0,"KTGF143","LIWC"
"KTGF146.51","Compound",-2.96e-05,"KTGF146","LIWC"
"KTGF147.49","Compound",0.000281179,"KTGF147","LIWC"
"KTGF148.62","Compound",2.51946838699491e-05,"KTGF148","LIWC"
"KTGF153.48","Compound",-4.04e-05,"KTGF153","LIWC"
"KTGF154.40","Compound",8.76604236298453e-05,"KTGF154","LIWC"
"KTGF156.62","Compound",-9.26e-05,"KTGF156","LIWC"
"KTGF157.41","Compound",-4.84e-05,"KTGF157","LIWC"
"KTGF158.62","Compound",1.05614421406646e-06,"KTGF158","LIWC"
"KTGF527.72","Compound",-0.000897606,"KTGF527","LIWC"
"KTGF528.74","Compound",3.88790678841475e-07,"KTGF528","LIWC"
"KTGF533.61","Compound",-0.00013924,"KTGF533","LIWC"
"KTGF540.56","Compound",7.52535358627821e-06,"KTGF540","LIWC"
"KTGF544.74","Compound",0.000405138,"KTGF544","LIWC"
"KTGF545.50","Compound",0.000129312,"KTGF545","LIWC"
"KTGF549.76","Compound",5.28299323452747e-06,"KTGF549","LIWC"
"KTGF550.45","Compound",0.00012471,"KTGF550","LIWC"
"KTGF553.51","Compound",-3.34e-05,"KTGF553","LIWC"
"KTGF556.67","Compound",9.78962957433483e-05,"KTGF556","LIWC"
"KTGF557.55","Compound",-0.000293337,"KTGF557","LIWC"
"KTGF561.55","Compound",0.000566306,"KTGF561","LIWC"
"KTGF562.44","Compound",4.13822747666801e-05,"KTGF562","LIWC"
"KTGF565.67","Compound",-0.000220493,"KTGF565","LIWC"
"KTGF570.42","Compound",0,"KTGF570","LIWC"
"KTGF572.47","Compound",4.66292698044796e-05,"KTGF572","LIWC"
"K23508.32","Conflict",-0.002071011,"K23508","LIWC"
"K23540.38","Conflict",-0.007867373,"K23540","LIWC"
"KTGF136.27","Conflict",-0.001270182,"KTGF136","LIWC"
"KTGF556.44","Conflict",0.004855587,"KTGF556","LIWC"
"K23115.19","Conjunctions",-0.000281143,"K23115","LIWC"
"K23121.20","Conjunctions",-0.000370594,"K23121","LIWC"
"K23125.20","Conjunctions",-0.001409976,"K23125","LIWC"
"K23126.18","Conjunctions",0.014067134,"K23126","LIWC"
"K23128.21","Conjunctions",0,"K23128","LIWC"
"K23129.20","Conjunctions",-0.002055729,"K23129","LIWC"
"K23133.22","Conjunctions",-0.000786774,"K23133","LIWC"
"K23134.22","Conjunctions",0,"K23134","LIWC"
"K23136.21","Conjunctions",0,"K23136","LIWC"
"K23144.20","Conjunctions",-0.000302274,"K23144","LIWC"
"K23145.20","Conjunctions",-3.79e-05,"K23145","LIWC"
"K23147.23","Conjunctions",0.002786973,"K23147","LIWC"
"K23148.20","Conjunctions",-0.000572357,"K23148","LIWC"
"K23153.20","Conjunctions",-0.003198872,"K23153","LIWC"
"K23503.20","Conjunctions",0.000221634,"K23503","LIWC"
"K23507.19","Conjunctions",-0.000471255,"K23507","LIWC"
"K23509.19","Conjunctions",-0.002460412,"K23509","LIWC"
"K23510.20","Conjunctions",0.000718561,"K23510","LIWC"
"K23517.20","Conjunctions",-0.011908064,"K23517","LIWC"
"K23521.19","Conjunctions",0.010798756,"K23521","LIWC"
"K23526.19","Conjunctions",0.00392894,"K23526","LIWC"
"K23529.20","Conjunctions",5.38078212138126e-05,"K23529","LIWC"
"K23531.19","Conjunctions",9.6963249993741e-05,"K23531","LIWC"
"K23532.22","Conjunctions",0,"K23532","LIWC"
"K23533.20","Conjunctions",0.004366046,"K23533","LIWC"
"K23537.20","Conjunctions",0.00056279,"K23537","LIWC"
"K23540.20","Conjunctions",0.006164539,"K23540","LIWC"
"K23548.20","Conjunctions",-0.000343798,"K23548","LIWC"
"K23551.17","Conjunctions",0.001869803,"K23551","LIWC"
"K23552.20","Conjunctions",4.73300232808168e-05,"K23552","LIWC"
"K23555.20","Conjunctions",-2.64e-05,"K23555","LIWC"
"K23556.20","Conjunctions",-0.001145362,"K23556","LIWC"
"K23557.20","Conjunctions",0.000199587,"K23557","LIWC"
"K23559.17","Conjunctions",-9.25e-05,"K23559","LIWC"
"K23563.20","Conjunctions",-0.000394213,"K23563","LIWC"
"K23565.20","Conjunctions",0.000502417,"K23565","LIWC"
"KTFG534.19","Conjunctions",0.000236524,"KTFG534","LIWC"
"KTGF118.20","Conjunctions",-0.001978662,"KTGF118","LIWC"
"KTGF120.20","Conjunctions",-9.08e-05,"KTGF120","LIWC"
"KTGF122.20","Conjunctions",-0.000421675,"KTGF122","LIWC"
"KTGF124.20","Conjunctions",1.34486601626837e-06,"KTGF124","LIWC"
"KTGF125.20","Conjunctions",0.001638449,"KTGF125","LIWC"
"KTGF142.21","Conjunctions",0.000595945,"KTGF142","LIWC"
"KTGF143.20","Conjunctions",-0.00035478,"KTGF143","LIWC"
"KTGF146.18","Conjunctions",0.000758192,"KTGF146","LIWC"
"KTGF147.19","Conjunctions",-0.000508996,"KTGF147","LIWC"
"KTGF148.20","Conjunctions",0.000177682,"KTGF148","LIWC"
"KTGF153.20","Conjunctions",0.001965237,"KTGF153","LIWC"
"KTGF154.19","Conjunctions",0.000520944,"KTGF154","LIWC"
"KTGF156.20","Conjunctions",0.000457808,"KTGF156","LIWC"
"KTGF158.21","Conjunctions",0.000470566,"KTGF158","LIWC"
"KTGF527.23","Conjunctions",2.7237752432011e-05,"KTGF527","LIWC"
"KTGF528.20","Conjunctions",0,"KTGF528","LIWC"
"KTGF533.20","Conjunctions",-1.42e-06,"KTGF533","LIWC"
"KTGF540.21","Conjunctions",-0.001726703,"KTGF540","LIWC"
"KTGF544.21","Conjunctions",-0.006648854,"KTGF544","LIWC"
"KTGF545.20","Conjunctions",-0.004658219,"KTGF545","LIWC"
"KTGF549.23","Conjunctions",0.001415584,"KTGF549","LIWC"
"KTGF553.18","Conjunctions",-0.001916687,"KTGF553","LIWC"
"KTGF556.20","Conjunctions",0.001214649,"KTGF556","LIWC"
"KTGF557.20","Conjunctions",0.010727489,"KTGF557","LIWC"
"KTGF561.19","Conjunctions",0.004633603,"KTGF561","LIWC"
"KTGF565.20","Conjunctions",-2.06e-05,"KTGF565","LIWC"
"KTGF572.18","Conjunctions",-0.004078755,"KTGF572","LIWC"
"K23153.58","Conversation",0.001498991,"K23153","LIWC"
"K23532.67","Conversation",-0.00068646,"K23532","LIWC"
"K23552.59","Conversation",0,"K23552","LIWC"
"KTGF158.58","Conversation",-1.06e-05,"KTGF158","LIWC"
"KTGF528.69","Conversation",0,"KTGF528","LIWC"
"K23104.25","Culture",3.6335035602523e-05,"K23104","LIWC"
"K23106.42","Culture",-0.008942301,"K23106","LIWC"
"K23107.27","Culture",-0.000357573,"K23107","LIWC"
"K23115.36","Culture",-1.33e-05,"K23115","LIWC"
"K23128.44","Culture",-0.002063517,"K23128","LIWC"
"K23130.41","Culture",-6.54e-05,"K23130","LIWC"
"K23133.52","Culture",9.27810438003253e-06,"K23133","LIWC"
"K23134.54","Culture",5.51667947834267e-05,"K23134","LIWC"
"K23136.48","Culture",1.09819354470892e-05,"K23136","LIWC"
"K23156.23","Culture",-0.007596544,"K23156","LIWC"
"K23507.28","Culture",0.009141664,"K23507","LIWC"
"K23531.40","Culture",-0.001599838,"K23531","LIWC"
"K23532.47","Culture",0.000991777,"K23532","LIWC"
"K23536.40","Culture",1.32395402901054e-05,"K23536","LIWC"
"KTGF125.44","Culture",0.001905315,"KTGF125","LIWC"
"KTGF127.30","Culture",0,"KTGF127","LIWC"
"KTGF136.32","Culture",0.001013301,"KTGF136","LIWC"
"KTGF138.38","Culture",0,"KTGF138","LIWC"
"KTGF528.47","Culture",0.003199901,"KTGF528","LIWC"
"KTGF544.50","Culture",9.17895578682858e-05,"KTGF544","LIWC"
"KTGF549.52","Culture",0,"KTGF549","LIWC"
"K23101.14","Determiners",-0.001127782,"K23101","LIWC"
"K23104.15","Determiners",-8.19e-06,"K23104","LIWC"
"K23106.15","Determiners",0,"K23106","LIWC"
"K23107.13","Determiners",-4.05e-06,"K23107","LIWC"
"K23109.14","Determiners",-0.002152328,"K23109","LIWC"
"K23114.15","Determiners",-0.004002213,"K23114","LIWC"
"K23115.14","Determiners",1.76705237719258e-05,"K23115","LIWC"
"K23117.14","Determiners",-0.018882491,"K23117","LIWC"
"K23120.14","Determiners",0.004117636,"K23120","LIWC"
"K23121.15","Determiners",-6.38e-07,"K23121","LIWC"
"K23122.15","Determiners",0,"K23122","LIWC"
"K23125.15","Determiners",0.000584574,"K23125","LIWC"
"K23126.13","Determiners",-1.56e-06,"K23126","LIWC"
"K23128.16","Determiners",0.001273906,"K23128","LIWC"
"K23129.15","Determiners",0.003685146,"K23129","LIWC"
"K23130.15","Determiners",0,"K23130","LIWC"
"K23131.13","Determiners",0.00921858,"K23131","LIWC"
"K23133.16","Determiners",1.03822867065631e-05,"K23133","LIWC"
"K23134.16","Determiners",-0.000519561,"K23134","LIWC"
"K23136.16","Determiners",0,"K23136","LIWC"
"K23139.14","Determiners",-4.28e-05,"K23139","LIWC"
"K23142.13","Determiners",0.007103843,"K23142","LIWC"
"K23143.14","Determiners",-2.44e-05,"K23143","LIWC"
"K23144.15","Determiners",-0.005289857,"K23144","LIWC"
"K23145.15","Determiners",-0.012144137,"K23145","LIWC"
"K23147.17","Determiners",0,"K23147","LIWC"
"K23148.15","Determiners",-7.24e-05,"K23148","LIWC"
"K23150.14","Determiners",0.00055902,"K23150","LIWC"
"K23153.14","Determiners",0.009224003,"K23153","LIWC"
"K23156.12","Determiners",0.010740014,"K23156","LIWC"
"K23502.14","Determiners",0.002796026,"K23502","LIWC"
"K23503.15","Determiners",-0.01359109,"K23503","LIWC"
"K23507.15","Determiners",-0.000730096,"K23507","LIWC"
"K23508.14","Determiners",0.00507513,"K23508","LIWC"
"K23509.14","Determiners",0.013004508,"K23509","LIWC"
"K23510.15","Determiners",-0.002644822,"K23510","LIWC"
"K23517.15","Determiners",-0.029449217,"K23517","LIWC"
"K23521.14","Determiners",0,"K23521","LIWC"
"K23526.14","Determiners",0.000704186,"K23526","LIWC"
"K23529.15","Determiners",-6.98e-07,"K23529","LIWC"
"K23531.14","Determiners",0,"K23531","LIWC"
"K23532.17","Determiners",0,"K23532","LIWC"
"K23533.15","Determiners",-0.027340018,"K23533","LIWC"
"K23536.14","Determiners",-0.010322073,"K23536","LIWC"
"K23537.15","Determiners",0.012044338,"K23537","LIWC"
"K23540.15","Determiners",0,"K23540","LIWC"
"K23541.15","Determiners",-0.009216276,"K23541","LIWC"
"K23548.15","Determiners",0.008917101,"K23548","LIWC"
"K23551.13","Determiners",0.017531691,"K23551","LIWC"
"K23552.15","Determiners",0.011665328,"K23552","LIWC"
"K23555.15","Determiners",0.000529955,"K23555","LIWC"
"K23556.15","Determiners",5.72032400611232e-05,"K23556","LIWC"
