,Variable,Importance,Participant,NLP
KTGF557,Social referents ,0.000436523,KTGF557,LIWC
KTGF561,Social referents ,0.000190068,KTGF561,LIWC
KTGF562,Social referents ,0.008847704,KTGF562,LIWC
KTGF565,Social referents ,0,KTGF565,LIWC
KTGF572,Social referents ,0.001480824,KTGF572,LIWC
K23101,Space,0.005040847,K23101,LIWC
K23106,Space,2.20E-06,K23106,LIWC
K23107,Space,0.000631231,K23107,LIWC
K23109,Space,8.45E-05,K23109,LIWC
K23115,Space,0.000210712,K23115,LIWC
K23117,Space,0.007224279,K23117,LIWC
K23120,Space,0.001452104,K23120,LIWC
K23121,Space,7.93E-05,K23121,LIWC
K23125,Space,0.002804126,K23125,LIWC
K23126,Space,0.000405053,K23126,LIWC
K23128,Space,0.000290394,K23128,LIWC
K23129,Space,0.001382148,K23129,LIWC
K23131,Space,0.001548862,K23131,LIWC
K23133,Space,4.51E-05,K23133,LIWC
K23134,Space,0,K23134,LIWC
K23144,Space,0.000841575,K23144,LIWC
K23145,Space,0.001573189,K23145,LIWC
K23148,Space,0.000779159,K23148,LIWC
K23150,Space,2.77E-05,K23150,LIWC
K23153,Space,0.001974952,K23153,LIWC
K23156,Space,0.001341748,K23156,LIWC
K23502,Space,0.015275539,K23502,LIWC
K23503,Space,0.002258835,K23503,LIWC
K23507,Space,0.002055754,K23507,LIWC
K23508,Space,0.000577343,K23508,LIWC
K23509,Space,0.005530844,K23509,LIWC
K23510,Space,0.000896667,K23510,LIWC
K23517,Space,0.000480439,K23517,LIWC
K23521,Space,0.000162407,K23521,LIWC
K23526,Space,0.00829277,K23526,LIWC
K23529,Space,3.60E-05,K23529,LIWC
K23531,Space,4.89E-09,K23531,LIWC
K23532,Space,0.001962314,K23532,LIWC
K23533,Space,0.007513129,K23533,LIWC
K23537,Space,0.002870294,K23537,LIWC
K23541,Space,0.002488519,K23541,LIWC
K23548,Space,0,K23548,LIWC
K23551,Space,0.041781458,K23551,LIWC
K23552,Space,0,K23552,LIWC
K23555,Space,0.003761569,K23555,LIWC
K23556,Space,0.003273213,K23556,LIWC
K23557,Space,0.001675235,K23557,LIWC
K23559,Space,0.000305215,K23559,LIWC
K23565,Space,0.000326526,K23565,LIWC
KTFG534,Space,0.008229253,KTFG534,LIWC
KTGF118,Space,0.002012709,KTGF118,LIWC
KTGF120,Space,0.001286908,KTGF120,LIWC
KTGF122,Space,0.00173504,KTGF122,LIWC
KTGF124,Space,0.001401605,KTGF124,LIWC
KTGF126,Space,0.005853297,KTGF126,LIWC
KTGF129,Space,0.0016156,KTGF129,LIWC
KTGF130,Space,0.001970666,KTGF130,LIWC
KTGF136,Space,0.028246292,KTGF136,LIWC
KTGF138,Space,0,KTGF138,LIWC
KTGF142,Space,0.000326472,KTGF142,LIWC
KTGF143,Space,0.000135559,KTGF143,LIWC
KTGF146,Space,0.001425076,KTGF146,LIWC
KTGF147,Space,0.000492957,KTGF147,LIWC
KTGF154,Space,0.008176971,KTGF154,LIWC
KTGF156,Space,0.016611508,KTGF156,LIWC
KTGF157,Space,0.000736536,KTGF157,LIWC
KTGF158,Space,1.50E-05,KTGF158,LIWC
KTGF527,Space,0.000432915,KTGF527,LIWC
KTGF528,Space,0.000700288,KTGF528,LIWC
KTGF533,Space,0.002258212,KTGF533,LIWC
KTGF540,Space,1.64E-06,KTGF540,LIWC
KTGF544,Space,0.000763872,KTGF544,LIWC
KTGF545,Space,0.005912437,KTGF545,LIWC
KTGF549,Space,0,KTGF549,LIWC
KTGF550,Space,0.009864384,KTGF550,LIWC
KTGF553,Space,0.000209203,KTGF553,LIWC
KTGF556,Space,0.004628094,KTGF556,LIWC
KTGF557,Space,0.053429894,KTGF557,LIWC
KTGF561,Space,0.002632541,KTGF561,LIWC
KTGF562,Space,0.000657562,KTGF562,LIWC
KTGF565,Space,0,KTGF565,LIWC
KTGF570,Space,0,KTGF570,LIWC
KTGF572,Space,0.000860098,KTGF572,LIWC
K23101,StressLength,0.011268785,K23101,LIWC
K23106,StressLength,0,K23106,LIWC
K23107,StressLength,0.009612813,K23107,LIWC
K23109,StressLength,0.035792958,K23109,LIWC
K23114,StressLength,0.014305312,K23114,LIWC
K23115,StressLength,0.01045056,K23115,LIWC
K23117,StressLength,9.78E-05,K23117,LIWC
K23120,StressLength,0.005597401,K23120,LIWC
K23121,StressLength,0.001289999,K23121,LIWC
K23125,StressLength,0.039265264,K23125,LIWC
K23126,StressLength,0.061457887,K23126,LIWC
K23128,StressLength,0.057305661,K23128,LIWC
K23129,StressLength,4.56E-05,K23129,LIWC
K23131,StressLength,0.021522712,K23131,LIWC
K23133,StressLength,0.004054706,K23133,LIWC
K23134,StressLength,0.020343805,K23134,Text leangth
K23139,StressLength,0.003986389,K23139,Text leangth
K23144,StressLength,0.007212772,K23144,Text leangth
K23145,StressLength,0.001981248,K23145,Text leangth
K23148,StressLength,0,K23148,Text leangth
K23150,StressLength,0.001536698,K23150,Text leangth
K23153,StressLength,0.000515564,K23153,Text leangth
K23156,StressLength,0,K23156,Text leangth
K23502,StressLength,0.009636284,K23502,Text leangth
K23503,StressLength,0.023004338,K23503,Text leangth
K23507,StressLength,0.000879486,K23507,Text leangth
K23508,StressLength,0,K23508,Text leangth
K23509,StressLength,0.027219856,K23509,Text leangth
K23510,StressLength,0.132132588,K23510,Text leangth
K23517,StressLength,0.030868505,K23517,Text leangth
K23521,StressLength,0.00212742,K23521,Text leangth
K23526,StressLength,0.023725144,K23526,Text leangth
K23529,StressLength,0.042260797,K23529,Text leangth
K23531,StressLength,1.45E-05,K23531,Text leangth
K23532,StressLength,0,K23532,Text leangth
K23533,StressLength,0.011839664,K23533,Text leangth
K23537,StressLength,0.068552731,K23537,Text leangth
K23540,StressLength,0.010793288,K23540,Text leangth
K23541,StressLength,0.014517794,K23541,Text leangth
K23548,StressLength,0.004565094,K23548,Text leangth
K23551,StressLength,0.022979508,K23551,Text leangth
K23552,StressLength,0,K23552,Text leangth
K23555,StressLength,0.018112071,K23555,Text leangth
K23556,StressLength,0.00716654,K23556,Text leangth
K23557,StressLength,0.006022339,K23557,Text leangth
K23559,StressLength,0.028398288,K23559,Text leangth
K23563,StressLength,0.001495427,K23563,Text leangth
K23565,StressLength,0.003019011,K23565,Text leangth
KTFG534,StressLength,0.090810287,KTFG534,Text leangth
KTGF118,StressLength,0.001824517,KTGF118,Text leangth
KTGF120,StressLength,2.49E-06,KTGF120,Text leangth
KTGF122,StressLength,0.008753427,KTGF122,Text leangth
KTGF124,StressLength,3.33E-06,KTGF124,Text leangth
KTGF126,StressLength,0.007068223,KTGF126,Text leangth
KTGF129,StressLength,0.011214551,KTGF129,Text leangth
KTGF130,StressLength,0.061402655,KTGF130,Text leangth
KTGF136,StressLength,0.01352567,KTGF136,Text leangth
KTGF138,StressLength,0.00066468,KTGF138,Text leangth
KTGF142,StressLength,0,KTGF142,Text leangth
KTGF143,StressLength,0.000110826,KTGF143,Text leangth
KTGF146,StressLength,0.004430721,KTGF146,Text leangth
KTGF147,StressLength,0.025952106,KTGF147,Text leangth
KTGF154,StressLength,0.000865518,KTGF154,Text leangth
KTGF156,StressLength,0.056303702,KTGF156,Text leangth
KTGF157,StressLength,0.000152388,KTGF157,Text leangth
KTGF158,StressLength,0.002786179,KTGF158,Text leangth
KTGF527,StressLength,0.099547475,KTGF527,Text leangth
KTGF528,StressLength,0,KTGF528,Text leangth
KTGF533,StressLength,0,KTGF533,Text leangth
KTGF540,StressLength,0.001027036,KTGF540,Text leangth
KTGF544,StressLength,0.003175061,KTGF544,Text leangth
KTGF545,StressLength,0.140702568,KTGF545,Text leangth
KTGF549,StressLength,0.003437721,KTGF549,Text leangth
KTGF550,StressLength,0.025398271,KTGF550,Text leangth
KTGF553,StressLength,0.021385996,KTGF553,Text leangth
KTGF556,StressLength,0.000493698,KTGF556,Text leangth
KTGF557,StressLength,0.063502064,KTGF557,Text leangth
KTGF561,StressLength,0.015588564,KTGF561,Text leangth
KTGF562,StressLength,0.031723733,KTGF562,Text leangth
KTGF565,StressLength,0.006099004,KTGF565,Text leangth
KTGF570,StressLength,0.002617529,KTGF570,Text leangth
KTGF572,StressLength,0,KTGF572,Text leangth
K23101,ThoughtLength,0.000787063,K23101,Text leangth
K23106,ThoughtLength,0.000916212,K23106,Text leangth
K23107,ThoughtLength,1.97E-06,K23107,Text leangth
K23109,ThoughtLength,0.001517308,K23109,Text leangth
K23114,ThoughtLength,0.000155471,K23114,Text leangth
K23115,ThoughtLength,0.001093019,K23115,Text leangth
K23117,ThoughtLength,0.072517479,K23117,Text leangth
K23120,ThoughtLength,0.003234399,K23120,Text leangth
K23121,ThoughtLength,0.007725471,K23121,Text leangth
K23125,ThoughtLength,0.006816774,K23125,Text leangth
K23126,ThoughtLength,0.013693644,K23126,Text leangth
K23128,ThoughtLength,0.004855992,K23128,Text leangth
K23129,ThoughtLength,0.001662181,K23129,Text leangth
K23131,ThoughtLength,0.000199841,K23131,Text leangth
K23133,ThoughtLength,0,K23133,Text leangth
K23134,ThoughtLength,0.000155782,K23134,Text leangth
K23139,ThoughtLength,7.40E-05,K23139,Text leangth
K23144,ThoughtLength,8.75E-05,K23144,Text leangth
K23145,ThoughtLength,0.055422465,K23145,Text leangth
K23148,ThoughtLength,0.007118024,K23148,Text leangth
K23150,ThoughtLength,0.018752501,K23150,Text leangth
K23153,ThoughtLength,0.002893749,K23153,Text leangth
K23156,ThoughtLength,0.000702822,K23156,Text leangth
K23502,ThoughtLength,0.00796028,K23502,Text leangth
K23503,ThoughtLength,0.015001284,K23503,Text leangth
K23507,ThoughtLength,0.020724375,K23507,Text leangth
K23508,ThoughtLength,0.003625636,K23508,Text leangth
K23509,ThoughtLength,0.050359243,K23509,Text leangth
K23510,ThoughtLength,0.254860023,K23510,Text leangth
K23517,ThoughtLength,0.048312067,K23517,Text leangth
K23521,ThoughtLength,0.014600053,K23521,Text leangth
K23526,ThoughtLength,0.123663564,K23526,Text leangth
K23529,ThoughtLength,0.001228129,K23529,Text leangth
K23531,ThoughtLength,0,K23531,Text leangth
K23532,ThoughtLength,0.016408918,K23532,Text leangth
K23533,ThoughtLength,0.008551189,K23533,Text leangth
K23537,ThoughtLength,0.010996287,K23537,Text leangth
K23540,ThoughtLength,0.004672321,K23540,Text leangth
K23541,ThoughtLength,0.001376656,K23541,Text leangth
K23548,ThoughtLength,0.05070351,K23548,Text leangth
K23551,ThoughtLength,9.02E-05,K23551,Text leangth
K23552,ThoughtLength,0.060513489,K23552,Text leangth
K23555,ThoughtLength,0,K23555,Text leangth
K23556,ThoughtLength,0,K23556,Text leangth
K23557,ThoughtLength,0.028716267,K23557,Text leangth
K23559,ThoughtLength,0.004036164,K23559,Text leangth
K23563,ThoughtLength,0.001299055,K23563,Text leangth
K23565,ThoughtLength,0.008306112,K23565,Text leangth
KTFG534,ThoughtLength,0.039924369,KTFG534,Text leangth
KTGF118,ThoughtLength,0.000706155,KTGF118,Text leangth
KTGF120,ThoughtLength,0.000729785,KTGF120,Text leangth
KTGF122,ThoughtLength,0.019114871,KTGF122,Text leangth
KTGF124,ThoughtLength,0.008020817,KTGF124,Text leangth
KTGF126,ThoughtLength,0.001813972,KTGF126,Text leangth
KTGF129,ThoughtLength,0.003044022,KTGF129,Text leangth
KTGF130,ThoughtLength,0.003265956,KTGF130,Text leangth
KTGF136,ThoughtLength,0.020309421,KTGF136,Text leangth
KTGF138,ThoughtLength,0.003159799,KTGF138,Text leangth
KTGF142,ThoughtLength,0,KTGF142,Text leangth
KTGF143,ThoughtLength,0.001507036,KTGF143,Text leangth
KTGF146,ThoughtLength,0.006953646,KTGF146,Text leangth
KTGF147,ThoughtLength,0.012420162,KTGF147,Text leangth
KTGF154,ThoughtLength,0.00014467,KTGF154,Text leangth
KTGF156,ThoughtLength,0.002313999,KTGF156,Text leangth
KTGF157,ThoughtLength,0.000923096,KTGF157,Text leangth
KTGF158,ThoughtLength,0.005244214,KTGF158,Text leangth
KTGF527,ThoughtLength,0.051681755,KTGF527,Text leangth
KTGF528,ThoughtLength,0,KTGF528,Text leangth
KTGF533,ThoughtLength,0.025187773,KTGF533,Text leangth
KTGF540,ThoughtLength,0,KTGF540,Text leangth
KTGF544,ThoughtLength,0.056508393,KTGF544,Text leangth
KTGF545,ThoughtLength,0.038549744,KTGF545,Text leangth
KTGF549,ThoughtLength,0,KTGF549,Text leangth
KTGF550,ThoughtLength,0.001570539,KTGF550,Text leangth
KTGF553,ThoughtLength,0.009675084,KTGF553,Text leangth
KTGF556,ThoughtLength,0.005275083,KTGF556,Text leangth
KTGF557,ThoughtLength,0.000931223,KTGF557,Text leangth
KTGF561,ThoughtLength,0.006592257,KTGF561,Text leangth
KTGF562,ThoughtLength,0.004296399,KTGF562,Text leangth
KTGF565,ThoughtLength,0.00954135,KTGF565,Text leangth
KTGF570,ThoughtLength,0.011287782,KTGF570,Text leangth
KTGF572,ThoughtLength,0.002684673,KTGF572,Text leangth
K23101,Time,0.027639046,K23101,Time
K23101,time,0.005196514,K23101,LIWC
K23106,Time,0.007839098,K23106,Time
K23106,time,0,K23106,LIWC
K23107,Time,0.001400451,K23107,Time
K23107,time,0.000146422,K23107,LIWC
K23109,Time,0.013629991,K23109,Time
K23114,Time,0.000374706,K23114,Time
K23114,time,0.004414995,K23114,LIWC
K23115,Time,0.07553693,K23115,Time
K23115,time,0.000714142,K23115,LIWC
K23117,Time,0.013640983,K23117,Time
K23117,time,0.001978426,K23117,LIWC
K23120,Time,0.011982879,K23120,Time
K23120,time,0.003442684,K23120,LIWC
K23121,Time,0.002925713,K23121,Time
K23121,time,0.000455186,K23121,LIWC
K23125,Time,0.000787016,K23125,Time
K23125,time,0.003501323,K23125,LIWC
K23126,Time,0.010621825,K23126,Time
K23126,time,0.00076452,K23126,LIWC
K23128,Time,0.046252424,K23128,Time
K23128,time,0.000144455,K23128,LIWC
K23129,Time,0,K23129,Time
K23129,time,0.001122394,K23129,LIWC
K23131,Time,0.001735561,K23131,Time
K23131,time,0.000516627,K23131,LIWC
K23133,Time,0.000951419,K23133,Time
K23133,time,9.65E-05,K23133,LIWC
K23134,Time,0,K23134,Time
K23134,time,0.002310125,K23134,LIWC
K23139,Time,0.005054162,K23139,Time
K23144,Time,0.00457589,K23144,Time
K23144,time,0.000138283,K23144,LIWC
K23145,Time,0.018697624,K23145,Time
K23145,time,0.000908926,K23145,LIWC
K23148,Time,0.000164566,K23148,Time
K23148,time,0.000278783,K23148,LIWC
K23150,Time,0.051174797,K23150,Time
K23150,time,0.000988543,K23150,LIWC
K23153,Time,0.002876693,K23153,Time
K23153,time,0,K23153,LIWC
K23156,Time,0.040954852,K23156,Time
K23502,Time,0.018087846,K23502,Time
K23502,time,0.006356996,K23502,LIWC
K23503,Time,9.69E-06,K23503,Time
K23503,time,0,K23503,LIWC
K23507,Time,6.06E-05,K23507,Time
K23507,time,0.015470176,K23507,LIWC
K23508,Time,0.07018512,K23508,Time
K23508,time,0,K23508,LIWC
K23509,Time,0.061246713,K23509,Time
K23509,time,0.000721243,K23509,LIWC
K23510,Time,0.05816641,K23510,Time
K23510,time,0.005628732,K23510,LIWC
K23517,Time,0.056956657,K23517,Time
K23517,time,0.000291193,K23517,LIWC
K23521,Time,0.013461508,K23521,Time
K23521,time,0,K23521,LIWC
K23526,Time,0.11317527,K23526,Time
K23526,time,0.002273962,K23526,LIWC
K23529,Time,0,K23529,Time
K23529,time,0,K23529,LIWC
K23531,Time,0,K23531,Time
K23531,time,0.00145843,K23531,LIWC
K23532,Time,0,K23532,Time
K23532,time,0,K23532,LIWC
K23533,Time,0.04538869,K23533,Time
K23533,time,0.002878781,K23533,LIWC
K23537,Time,0.012849509,K23537,Time
K23537,time,0.000197586,K23537,LIWC
K23540,Time,0.027568516,K23540,Time
K23540,time,8.11E-06,K23540,LIWC
K23541,Time,0.01686769,K23541,Time
K23541,time,0,K23541,LIWC
K23548,Time,0.016666019,K23548,Time
K23548,time,0.000311879,K23548,LIWC
K23551,Time,0.001689755,K23551,Time
K23552,Time,0,K23552,Time
K23552,time,0.001478763,K23552,LIWC
K23555,Time,0.000404838,K23555,Time
K23555,time,0.004626405,K23555,LIWC
K23556,Time,0.004968055,K23556,Time
K23556,time,0,K23556,LIWC
K23557,Time,0.010874666,K23557,Time
K23557,time,0.004992614,K23557,LIWC
K23559,Time,0.081976641,K23559,Time
K23559,time,0.000261493,K23559,LIWC
K23563,Time,0.005897316,K23563,Time
K23563,time,0.000774281,K23563,LIWC
K23565,Time,0.085278031,K23565,Time
K23565,time,1.99E-05,K23565,LIWC
KTFG534,Time,0.040103773,KTFG534,Time
KTFG534,time,0.000760692,KTFG534,LIWC
KTGF118,Time,0.006958749,KTGF118,Time
KTGF118,time,0.002063796,KTGF118,LIWC
KTGF120,Time,0.002378291,KTGF120,Time
KTGF120,time,0.000560204,KTGF120,LIWC
KTGF122,Time,0.000451842,KTGF122,Time
KTGF122,time,0.002287666,KTGF122,LIWC
KTGF124,Time,0.001806184,KTGF124,Time
KTGF124,time,0.000715942,KTGF124,LIWC
KTGF126,Time,0.127155267,KTGF126,Time
KTGF129,Time,0.025510533,KTGF129,Time
KTGF129,time,0.030485938,KTGF129,LIWC
KTGF130,Time,0.010691376,KTGF130,Time
KTGF130,time,0.012287149,KTGF130,LIWC
KTGF136,Time,4.09E-05,KTGF136,Time
KTGF138,Time,0.001681594,KTGF138,Time
KTGF138,time,0,KTGF138,LIWC
KTGF142,Time,0.008016703,KTGF142,Time
KTGF142,time,0,KTGF142,LIWC
KTGF143,Time,0.014028886,KTGF143,Time
KTGF143,time,5.16E-06,KTGF143,LIWC
KTGF146,Time,0.028755989,KTGF146,Time
KTGF146,time,0.001063969,KTGF146,LIWC
KTGF147,Time,0.002216209,KTGF147,Time
KTGF147,time,0.010162388,KTGF147,LIWC
KTGF154,Time,0.002721713,KTGF154,Time
KTGF154,time,4.62E-05,KTGF154,LIWC
KTGF156,Time,0.037567363,KTGF156,Time
KTGF156,time,0.00555263,KTGF156,LIWC
KTGF157,Time,0.000497155,KTGF157,Time
KTGF157,time,0.001188001,KTGF157,LIWC
KTGF158,Time,0.002934871,KTGF158,Time
KTGF158,time,0.000221415,KTGF158,LIWC
KTGF527,Time,0.057603994,KTGF527,Time
KTGF527,time,0.011640385,KTGF527,LIWC
KTGF528,Time,0.050788407,KTGF528,Time
KTGF528,time,0.000148558,KTGF528,LIWC
KTGF533,Time,0.005852281,KTGF533,Time
KTGF533,time,0.002765975,KTGF533,LIWC
KTGF540,Time,0.000140611,KTGF540,Time
KTGF540,time,0.000129168,KTGF540,LIWC
KTGF544,Time,0.002487326,KTGF544,Time
KTGF544,time,0.000590912,KTGF544,LIWC
KTGF545,Time,0.034283379,KTGF545,Time
KTGF545,time,0.00085384,KTGF545,LIWC
KTGF549,Time,0.093314486,KTGF549,Time
KTGF549,time,0,KTGF549,LIWC
KTGF550,Time,0.012877959,KTGF550,Time
KTGF550,time,0.005037953,KTGF550,LIWC
KTGF553,Time,0.001907647,KTGF553,Time
KTGF553,time,0.006722315,KTGF553,LIWC
KTGF556,Time,0.002800542,KTGF556,Time
KTGF556,time,0.000111332,KTGF556,LIWC
KTGF557,Time,0.034578284,KTGF557,Time
KTGF557,time,0.000747428,KTGF557,LIWC
KTGF561,Time,0.004235886,KTGF561,Time
KTGF561,time,0.005055793,KTGF561,LIWC
KTGF562,Time,0.000474387,KTGF562,Time
KTGF562,time,0.001620865,KTGF562,LIWC
KTGF565,Time,0.016721024,KTGF565,Time
KTGF565,time,4.69E-05,KTGF565,LIWC
KTGF570,Time,0.024029342,KTGF570,Time
KTGF570,time,0.100593959,KTGF570,LIWC
KTGF572,Time,0.000574821,KTGF572,Time
KTGF572,time,0.002319684,KTGF572,LIWC
K23101,Topic_t1,4.91E-07,K23101,LDA
K23106,Topic_t1,5.03E-06,K23106,LDA
K23107,Topic_t1,3.44E-05,K23107,LDA
K23109,Topic_t1,7.63E-06,K23109,LDA
K23114,Topic_t1,2.61E-05,K23114,LDA
K23115,Topic_t1,2.77E-05,K23115,LDA
K23117,Topic_t1,5.29E-05,K23117,LDA
K23120,Topic_t1,3.24E-06,K23120,LDA
K23121,Topic_t1,2.47E-05,K23121,LDA
K23125,Topic_t1,1.06E-05,K23125,LDA
K23126,Topic_t1,1.18E-05,K23126,LDA
K23128,Topic_t1,0,K23128,LDA
K23129,Topic_t1,8.15E-05,K23129,LDA
K23131,Topic_t1,3.77E-06,K23131,LDA
K23133,Topic_t1,0,K23133,LDA
K23134,Topic_t1,9.36E-07,K23134,LDA
K23139,Topic_t1,8.89E-07,K23139,LDA
K23144,Topic_t1,1.22E-06,K23144,LDA
K23145,Topic_t1,1.20E-07,K23145,LDA
K23148,Topic_t1,1.65E-05,K23148,LDA
K23150,Topic_t1,2.82E-06,K23150,LDA
K23153,Topic_t1,3.63E-06,K23153,LDA
K23156,Topic_t1,1.84E-05,K23156,LDA
K23502,Topic_t1,3.18E-08,K23502,LDA
K23503,Topic_t1,7.50E-06,K23503,LDA
K23507,Topic_t1,1.78E-05,K23507,LDA
K23508,Topic_t1,0,K23508,LDA
K23509,Topic_t1,1.88E-05,K23509,LDA
K23510,Topic_t1,3.87E-05,K23510,LDA
K23517,Topic_t1,1.61E-05,K23517,LDA
K23521,Topic_t1,6.63E-05,K23521,LDA
K23526,Topic_t1,2.58E-05,K23526,LDA
K23529,Topic_t1,2.29E-06,K23529,LDA
K23531,Topic_t1,0,K23531,LDA
K23532,Topic_t1,1.06E-06,K23532,LDA
K23533,Topic_t1,5.87E-07,K23533,LDA
K23537,Topic_t1,4.82E-05,K23537,LDA
K23540,Topic_t1,0,K23540,LDA
K23541,Topic_t1,0,K23541,LDA
K23548,Topic_t1,2.84E-08,K23548,LDA
K23551,Topic_t1,3.76E-08,K23551,LDA
K23552,Topic_t1,7.57E-07,K23552,LDA
K23555,Topic_t1,0,K23555,LDA
K23556,Topic_t1,0,K23556,LDA
K23557,Topic_t1,1.05E-05,K23557,LDA
K23559,Topic_t1,2.70E-06,K23559,LDA
K23563,Topic_t1,1.31E-05,K23563,LDA
K23565,Topic_t1,2.27E-07,K23565,LDA
KTFG534,Topic_t1,2.60E-06,KTFG534,LDA
KTGF118,Topic_t1,4.75E-07,KTGF118,LDA
KTGF120,Topic_t1,1.66E-05,KTGF120,LDA
KTGF122,Topic_t1,4.90E-05,KTGF122,LDA
KTGF124,Topic_t1,1.66E-05,KTGF124,LDA
KTGF126,Topic_t1,0,KTGF126,LDA
KTGF129,Topic_t1,1.04E-05,KTGF129,LDA
KTGF130,Topic_t1,1.23E-05,KTGF130,LDA
KTGF136,Topic_t1,6.05E-05,KTGF136,LDA
KTGF138,Topic_t1,0,KTGF138,LDA
KTGF142,Topic_t1,0,KTGF142,LDA
KTGF143,Topic_t1,1.21E-05,KTGF143,LDA
KTGF146,Topic_t1,2.22E-06,KTGF146,LDA
KTGF147,Topic_t1,6.75E-07,KTGF147,LDA
KTGF154,Topic_t1,1.17E-05,KTGF154,LDA
KTGF156,Topic_t1,1.82E-05,KTGF156,LDA
KTGF157,Topic_t1,3.02E-07,KTGF157,LDA
KTGF158,Topic_t1,1.76E-05,KTGF158,LDA
KTGF527,Topic_t1,1.53E-05,KTGF527,LDA
KTGF528,Topic_t1,0.000115651,KTGF528,LDA
KTGF533,Topic_t1,8.35E-06,KTGF533,LDA
KTGF540,Topic_t1,1.04E-05,KTGF540,LDA
KTGF544,Topic_t1,1.40E-05,KTGF544,LDA
KTGF545,Topic_t1,7.90E-06,KTGF545,LDA
KTGF549,Topic_t1,4.11E-05,KTGF549,LDA
KTGF550,Topic_t1,3.98E-06,KTGF550,LDA
KTGF553,Topic_t1,2.99E-05,KTGF553,LDA
KTGF556,Topic_t1,5.70E-06,KTGF556,LDA
KTGF557,Topic_t1,7.68E-06,KTGF557,LDA
KTGF561,Topic_t1,4.14E-06,KTGF561,LDA
KTGF562,Topic_t1,4.92E-07,KTGF562,LDA
KTGF565,Topic_t1,2.42E-06,KTGF565,LDA
KTGF570,Topic_t1,1.01E-06,KTGF570,LDA
KTGF572,Topic_t1,4.25E-06,KTGF572,LDA
K23101,Topic_t2,1.33E-05,K23101,LDA
K23106,Topic_t2,0,K23106,LDA
K23107,Topic_t2,5.31E-06,K23107,LDA
K23109,Topic_t2,7.29E-07,K23109,LDA
K23114,Topic_t2,7.35E-07,K23114,LDA
K23115,Topic_t2,3.86E-07,K23115,LDA
K23117,Topic_t2,2.30E-05,K23117,LDA
K23120,Topic_t2,2.34E-06,K23120,LDA
K23121,Topic_t2,3.33E-06,K23121,LDA
K23125,Topic_t2,7.43E-06,K23125,LDA
K23126,Topic_t2,9.08E-06,K23126,LDA
K23128,Topic_t2,4.63E-05,K23128,LDA
K23129,Topic_t2,5.45E-06,K23129,LDA
K23131,Topic_t2,6.42E-06,K23131,LDA
K23133,Topic_t2,2.88E-06,K23133,LDA
K23134,Topic_t2,4.08E-06,K23134,LDA
K23139,Topic_t2,6.77E-06,K23139,LDA
K23144,Topic_t2,3.90E-06,K23144,LDA
K23145,Topic_t2,2.35E-05,K23145,LDA
K23148,Topic_t2,0,K23148,LDA
K23150,Topic_t2,1.56E-05,K23150,LDA
K23153,Topic_t2,0,K23153,LDA
K23156,Topic_t2,5.12E-06,K23156,LDA
K23502,Topic_t2,2.34E-06,K23502,LDA
K23503,Topic_t2,0,K23503,LDA
K23507,Topic_t2,2.87E-05,K23507,LDA
K23508,Topic_t2,0.000148118,K23508,LDA
K23509,Topic_t2,2.57E-06,K23509,LDA
K23510,Topic_t2,2.86E-05,K23510,LDA
K23517,Topic_t2,2.87E-06,K23517,LDA
K23521,Topic_t2,0,K23521,LDA
K23526,Topic_t2,2.95E-06,K23526,LDA
K23529,Topic_t2,1.56E-05,K23529,LDA
K23531,Topic_t2,0,K23531,LDA
K23532,Topic_t2,1.77E-06,K23532,LDA
K23533,Topic_t2,4.66E-06,K23533,LDA
K23537,Topic_t2,2.53E-06,K23537,LDA
K23540,Topic_t2,1.33E-05,K23540,LDA
K23541,Topic_t2,1.59E-05,K23541,LDA
K23548,Topic_t2,3.99E-06,K23548,LDA
K23551,Topic_t2,9.03E-06,K23551,LDA
K23552,Topic_t2,1.95E-06,K23552,LDA
K23555,Topic_t2,9.98E-07,K23555,LDA
K23556,Topic_t2,4.07E-06,K23556,LDA
K23557,Topic_t2,6.46E-05,K23557,LDA
K23559,Topic_t2,3.88E-05,K23559,LDA
K23563,Topic_t2,1.15E-08,K23563,LDA
K23565,Topic_t2,3.64E-06,K23565,LDA
KTFG534,Topic_t2,2.47E-05,KTFG534,LDA
KTGF118,Topic_t2,7.71E-07,KTGF118,LDA
KTGF120,Topic_t2,2.63E-05,KTGF120,LDA
KTGF122,Topic_t2,6.55E-06,KTGF122,LDA
KTGF124,Topic_t2,2.91E-07,KTGF124,LDA
KTGF126,Topic_t2,6.38E-06,KTGF126,LDA
KTGF129,Topic_t2,7.62E-06,KTGF129,LDA
KTGF130,Topic_t2,2.65E-05,KTGF130,LDA
KTGF136,Topic_t2,1.74E-09,KTGF136,LDA
KTGF138,Topic_t2,1.12E-07,KTGF138,LDA
KTGF142,Topic_t2,5.63E-07,KTGF142,LDA
KTGF143,Topic_t2,0,KTGF143,LDA
KTGF146,Topic_t2,9.75E-05,KTGF146,LDA
KTGF147,Topic_t2,4.02E-06,KTGF147,LDA
KTGF154,Topic_t2,0,KTGF154,LDA
KTGF156,Topic_t2,8.52E-06,KTGF156,LDA
KTGF157,Topic_t2,2.71E-05,KTGF157,LDA
KTGF158,Topic_t2,5.51E-07,KTGF158,LDA
KTGF527,Topic_t2,1.58E-05,KTGF527,LDA
KTGF528,Topic_t2,2.57E-07,KTGF528,LDA
