"","NA_Ratings","Predicted_Estimates","Participant","Time"
"K23147.6",0,0.2392,"K23147",6
"K23147.7",0,0.119952380952381,"K23147",7
"K23147.8",0,0.182,"K23147",8
"K23147.9",1,0.224685714285714,"K23147",9
"K23147.10",1,0.243666666666667,"K23147",10
"K23147.11",0,0.3348,"K23147",11
"K23147.12",0,0.743466666666667,"K23147",12
"K23147.13",0,0.7281,"K23147",13
"K23147.14",0,0.2502,"K23147",14
"K23147.15",0,0.227966666666667,"K23147",15
"K23147.16",0,0.294233333333333,"K23147",16
"K23147.17",0,0.1497,"K23147",17
"K23147.18",2,0.105477056277056,"K23147",18
"K23147.19",0,0.217633333333333,"K23147",19
"K23147.20",0,0.112258008658009,"K23147",20
"K23147.21",0,0.167933333333333,"K23147",21
"K23147.22",1,0.2362,"K23147",22
"K23147.23",0,0.158166666666667,"K23147",23
"K23147.24",0,0.1567,"K23147",24
"K23147.25",0,0.367909523809524,"K23147",25
"K23147.26",0,0.347923809523809,"K23147",26
"K23147.27",0,0.307488888888889,"K23147",27
"K23147.28",0,0.497866666666667,"K23147",28
"K23147.29",0,0.3877,"K23147",29
"K23147.30",0,0.129,"K23147",30
"K23147.31",0,0.3563,"K23147",31
"K23147.32",0,0.120466666666667,"K23147",32
"K23147.33",0,0.230266666666667,"K23147",33
"K23148.1",1,0.538233333333334,"K23148",1
"K23148.2",0,0.1344,"K23148",2
"K23148.3",0,0.228238095238095,"K23148",3
"K23148.4",0,0.279266666666667,"K23148",4
"K23148.5",0,0.221933333333333,"K23148",5
"K23148.6",0,0.215266666666667,"K23148",6
"K23148.7",0,0.140604761904762,"K23148",7
"K23148.8",0,0.311016666666667,"K23148",8
"K23148.9",0,0.174513636363636,"K23148",9
"K23148.10",0,0.534447619047619,"K23148",10
"K23148.11",0,0.438530303030303,"K23148",11
"K23148.12",0,0.170433333333333,"K23148",12
"K23148.13",0,0.174066666666667,"K23148",13
"K23148.14",0,0.2753,"K23148",14
"K23148.15",0,0.175333333333333,"K23148",15
"K23148.16",1,0.177766666666667,"K23148",16
"K23148.17",0,0.215183333333333,"K23148",17
"K23148.18",2,0.26935,"K23148",18
"K23148.19",0,0.2118,"K23148",19
"K23148.20",0,0.12443431372549,"K23148",20
"K23148.21",0,0.17035,"K23148",21
"K23148.22",0,0.137800980392157,"K23148",22
"K23148.23",0,0.16953431372549,"K23148",23
"K23148.24",0,0.2441,"K23148",24
"K23148.25",0,0.215134837092732,"K23148",25
"K23148.26",0,0.191401503759399,"K23148",26
"K23148.27",0,0.205652380952381,"K23148",27
"K23148.28",1,0.377999916457811,"K23148",28
"K23148.29",0,0.153733333333333,"K23148",29
"K23148.30",0,0.262224358974359,"K23148",30
"K23148.31",1,0.110433333333333,"K23148",31
"K23148.32",0,0.205547619047619,"K23148",32
"K23148.33",0,0.107233333333333,"K23148",33
"K23148.34",1,0.0366,"K23148",34
"K23148.35",1,0.01,"K23148",35
"K23148.36",2,0.0808333333333333,"K23148",36
"K23148.37",1,0.0583666666666667,"K23148",37
"K23148.38",0,0.018,"K23148",38
"K23148.39",0,0.193733333333333,"K23148",39
"K23148.40",0,0.1558,"K23148",40
"K23148.41",0,0.218,"K23148",41
"K23148.42",0,0.1563,"K23148",42
"K23148.43",0,0.160233333333333,"K23148",43
"K23148.44",0,0.214533333333333,"K23148",44
"K23148.45",0,0.275833333333333,"K23148",45
"K23148.46",0,0.55835606060606,"K23148",46
"K23148.47",0,0.1234,"K23148",47
"K23148.48",0,0.0952333333333333,"K23148",48
"K23148.49",0,0.119533333333333,"K23148",49
"K23148.50",0,0.287533333333333,"K23148",50
"K23148.51",0,0.2879,"K23148",51
"K23148.52",0,0.293633333333333,"K23148",52
"K23148.53",0,1.17203333333333,"K23148",53
"K23148.54",0,1.117,"K23148",54
"K23148.55",0,0.181866666666667,"K23148",55
"K23150.1",0,0.223233333333333,"K23150",1
"K23150.2",1,0.6428,"K23150",2
"K23150.3",0,0.212033333333333,"K23150",3
"K23150.4",3,0.474766666666667,"K23150",4
"K23150.5",2,0.261333333333333,"K23150",5
"K23150.6",0,0.550266666666667,"K23150",6
"K23150.7",1,0.651466666666667,"K23150",7
"K23150.8",0,0.510733333333333,"K23150",8
"K23150.9",1,0.683714285714286,"K23150",9
"K23150.10",2,0.926795238095238,"K23150",10
"K23150.11",0,0.8501,"K23150",11
"K23150.12",0,0.376804761904762,"K23150",12
"K23150.13",1,0.593109523809524,"K23150",13
"K23150.14",0,0.773095238095238,"K23150",14
"K23150.15",2,0.9407,"K23150",15
"K23150.16",0,0.489172727272727,"K23150",16
"K23150.17",0,0.6771,"K23150",17
"K23150.18",2,1.04588333333333,"K23150",18
"K23150.19",0,0.673897619047619,"K23150",19
"K23150.20",0,0.780066666666666,"K23150",20
"K23150.21",0,0.9013,"K23150",21
"K23150.22",3,0.850966666666667,"K23150",22
"K23150.23",0,0.660066666666667,"K23150",23
"K23150.24",0,0.916533333333333,"K23150",24
"K23150.25",1,1.41406666666667,"K23150",25
"K23150.26",2,0.3198,"K23150",26
"K23150.27",0,0.909766666666667,"K23150",27
"K23150.28",1,0.3623,"K23150",28
"K23150.29",0,0.523366666666667,"K23150",29
"K23150.30",0,0.709833333333333,"K23150",30
"K23150.31",2,1.1883,"K23150",31
"K23150.32",0,0.712666666666667,"K23150",32
"K23150.33",0,0.718733333333333,"K23150",33
"K23150.34",0,0.772909523809524,"K23150",34
"K23150.35",0,0.675066666666666,"K23150",35
"K23150.36",0,0.670866666666667,"K23150",36
"K23150.37",0,0.819038095238095,"K23150",37
"K23150.38",0,0.690266666666667,"K23150",38
"K23150.39",2,0.590675757575758,"K23150",39
"K23150.40",0,0.621546296296296,"K23150",40
"K23150.41",2,0.504807407407408,"K23150",41
"K23150.42",0,0.828353439153439,"K23150",42
"K23150.43",0,0.6493,"K23150",43
"K23150.44",1,0.740666666666667,"K23150",44
"K23150.45",0,0.406466666666667,"K23150",45
"K23150.46",2,0.490355026455026,"K23150",46
"K23150.47",0,0.585266666666666,"K23150",47
"K23150.48",0,0.2407,"K23150",48
"K23150.49",0,0.508366666666667,"K23150",49
"K23150.50",2,0.557666666666667,"K23150",50
"K23150.51",0,0.733,"K23150",51
"K23150.52",1,0.993833333333333,"K23150",52
"K23150.53",0,0.793466666666667,"K23150",53
"K23150.54",0,0.610067521367521,"K23150",54
"K23150.55",1,0.396447619047619,"K23150",55
"K23150.56",0,0.4509,"K23150",56
"K23150.57",0,0.840066666666667,"K23150",57
"K23150.58",0,0.492177777777778,"K23150",58
"K23150.59",2,0.775184126984127,"K23150",59
"K23150.60",0,0.957657142857143,"K23150",60
"K23150.61",0,0.599365079365079,"K23150",61
"K23150.62",2,0.550588888888889,"K23150",62
"K23150.63",0,0.646633333333333,"K23150",63
"K23150.64",0,0.426,"K23150",64
"K23150.65",1,0.499669444444445,"K23150",65
"K23151.1",0,1.36306666666667,"K23151",1
"K23151.2",3,0.900066666666667,"K23151",2
"K23151.3",0,1.06221666666667,"K23151",3
"K23151.4",0,1.07334761904762,"K23151",4
"K23151.5",1,0.813666666666667,"K23151",5
"K23151.6",0,0.729433333333333,"K23151",6
"K23151.7",1,1.3503,"K23151",7
"K23151.8",3,1.9114,"K23151",8
"K23151.9",0,0.4248,"K23151",9
"K23151.10",1,1.3214,"K23151",10
"K23151.11",2,1.59446666666667,"K23151",11
"K23151.12",1,1.61556666666667,"K23151",12
"K23151.13",1,1.155,"K23151",13
"K23151.14",2,0.537833333333333,"K23151",14
"K23151.15",1,0.8318,"K23151",15
"K23151.16",1,1.33963333333333,"K23151",16
"K23151.17",0,0.960878787878788,"K23151",17
"K23151.18",0,0.957595421245421,"K23151",18
"K23151.19",4,1.09165555555556,"K23151",19
"K23151.20",0,1.16666666666667,"K23151",20
"K23151.21",1,1.36193333333333,"K23151",21
"K23151.22",2,1.53676666666667,"K23151",22
"K23151.23",1,1.49266666666667,"K23151",23
"K23151.24",1,1.20933571428571,"K23151",24
"K23151.25",0,1.05933181818182,"K23151",25
"K23151.26",3,0.823833333333333,"K23151",26
"K23151.27",1,1.09401515151515,"K23151",27
"K23151.28",0,1.05928571428571,"K23151",28
"K23151.29",0,1.14738571428571,"K23151",29
"K23151.30",1,1.12456904761905,"K23151",30
"K23151.31",4,0.840519047619047,"K23151",31
"K23151.32",0,1.54756666666667,"K23151",32
"K23151.33",0,0.435666666666667,"K23151",33
"K23151.34",1,0.655466666666667,"K23151",34
"K23151.35",2,0.896766666666667,"K23151",35
"K23151.36",0,0.1881,"K23151",36
"K23151.37",1,1.49893333333333,"K23151",37
"K23151.38",0,1.42256666666667,"K23151",38
"K23151.39",2,0.837666666666667,"K23151",39
"K23153.1",1,0.979133333333333,"K23153",1
"K23153.2",2,1.18681904761905,"K23153",2
"K23153.3",1,1.34754285714286,"K23153",3
"K23153.4",1,1.20127777777778,"K23153",4
"K23153.5",1,0.963523809523809,"K23153",5
"K23153.6",1,1.17254285714286,"K23153",6
"K23153.7",2,1.07729523809524,"K23153",7
"K23153.8",1,1.02220793650794,"K23153",8
"K23153.9",1,1.11070476190476,"K23153",9
"K23153.10",2,1.0471380952381,"K23153",10
"K23153.11",1,1.35891984126984,"K23153",11
"K23153.12",2,0.902466666666666,"K23153",12
"K23153.13",0,1.11250952380952,"K23153",13
"K23153.14",1,1.1341619047619,"K23153",14
"K23153.15",0,1.10019523809524,"K23153",15
"K23153.16",1,1.0579012987013,"K23153",16
"K23153.17",2,1.10534798534799,"K23153",17
"K23153.18",1,1.27417244422244,"K23153",18
"K23153.19",1,0.972488888888889,"K23153",19
"K23153.20",1,1.12243650793651,"K23153",20
"K23153.21",0,0.8726,"K23153",21
"K23153.22",3,1.11017777777778,"K23153",22
"K23153.23",0,1.39237359307359,"K23153",23
"K23153.24",1,1.43822438672439,"K23153",24
"K23153.25",1,1.01424603174603,"K23153",25
"K23153.26",2,1.17151161616162,"K23153",26
"K23153.27",0,0.989819047619047,"K23153",27
"K23153.28",1,1.30577142857143,"K23153",28
"K23153.29",2,1.32452698412698,"K23153",29
"K23153.30",0,1.27380952380952,"K23153",30
"K23153.31",0,1.02110952380952,"K23153",31
"K23153.32",3,1.1651380952381,"K23153",32
"K23153.33",1,1.03305714285714,"K23153",33
"K23153.34",1,1.1303253968254,"K23153",34
"K23153.35",0,1.13744761904762,"K23153",35
"K23153.36",3,0.91441111111111,"K23153",36
"K23155.1",0,0.473280952380952,"K23155",1
"K23155.2",0,0.0776,"K23155",2
"K23155.3",0,0.0908666666666667,"K23155",3
"K23155.4",0,0.0970047619047619,"K23155",4
"K23155.5",0,0.0311272727272727,"K23155",5
"K23155.6",0,0.0691653679653679,"K23155",6
"K23155.7",0,0.0525542568542568,"K23155",7
"K23155.8",0,0.0813987012987013,"K23155",8
"K23155.9",0,0.133370214752568,"K23155",9
"K23155.10",0,0.144066666666667,"K23155",10
"K23155.11",0,0.174066666666667,"K23155",11
"K23155.12",0,0.0759333333333333,"K23155",12
"K23155.13",0,0.118952380952381,"K23155",13
"K23155.14",0,0.0272,"K23155",14
"K23155.15",0,0.0589714285714286,"K23155",15
"K23155.16",0,0.0542857142857143,"K23155",16
"K23155.17",1,0.00946666666666666,"K23155",17
"K23155.18",0,0.0550666666666667,"K23155",18
"K23155.19",0,-1.47104550762833e-18,"K23155",19
"K23155.20",0,0.0072,"K23155",20
"K23155.21",0,0.0132,"K23155",21
"K23155.22",2,-1.86656246015104e-18,"K23155",22
"K23155.23",0,0.0605666666666666,"K23155",23
"K23155.24",0,0.0711428571428571,"K23155",24
"K23155.25",0,0.0174428571428571,"K23155",25
"K23155.26",0,0.0252031746031746,"K23155",26
"K23155.27",0,0.199954545454545,"K23155",27
"K23155.28",0,0.0297333333333333,"K23155",28
"K23155.29",0,0.0524,"K23155",29
"K23155.30",0,0.0257666666666667,"K23155",30
"K23155.31",0,0.0350354978354978,"K23155",31
"K23155.32",0,0.0644,"K23155",32
"K23155.33",0,0.0530555555555556,"K23155",33
"K23155.34",0,0.0167222222222222,"K23155",34
"K23155.35",0,0.0554555555555555,"K23155",35
"K23155.36",0,0.0341666666666667,"K23155",36
"K23155.37",0,0.0506666666666667,"K23155",37
"K23155.38",0,0.0333939393939394,"K23155",38
"K23155.39",0,0.0580333333333333,"K23155",39
"K23155.40",0,0.34,"K23155",40
"K23155.41",0,0.178,"K23155",41
"K23155.42",0,0.0206666666666667,"K23155",42
"K23155.43",0,0.002,"K23155",43
"K23156.1",1,0.05,"K23156",1
"K23156.2",0,5.77315972805081e-18,"K23156",2
"K23156.3",2,1.75563333333333,"K23156",3
"K23156.4",1,1.2754,"K23156",4
"K23156.5",0,0.1586,"K23156",5
"K23156.6",0,0.0967333333333333,"K23156",6
"K23156.7",0,0.224233333333333,"K23156",7
"K23156.8",0,0.123466666666667,"K23156",8
"K23156.9",2,1.23013333333333,"K23156",9
"K23156.10",0,0.3541,"K23156",10
"K23156.11",0,0.113266666666667,"K23156",11
"K23156.12",0,0.285,"K23156",12
"K23156.13",2,1.02503333333333,"K23156",13
"K23156.14",0,0.1735,"K23156",14
"K23156.15",0,0.026,"K23156",15
"K23156.16",0,0.0356,"K23156",16
"K23156.17",2,0.5174,"K23156",17
"K23156.18",0,1.20083333333333,"K23156",18
"K23156.19",0,0.0332666666666667,"K23156",19
"K23156.20",0,0.133033333333333,"K23156",20
"K23156.21",0,0.0376,"K23156",21
"K23156.22",2,1.2927,"K23156",22
"K23156.23",0,0.125466666666667,"K23156",23
"K23156.24",0,0.018,"K23156",24
"K23156.25",2,1.63466666666667,"K23156",25
"K23156.26",0,1.7962,"K23156",26
"K23156.27",1,1.32326666666667,"K23156",27
"K23156.28",0,0.273433333333333,"K23156",28
"K23156.29",0,0.179933333333333,"K23156",29
"K23156.30",0,1.0622,"K23156",30
"K23156.31",2,1.5395,"K23156",31
"K23156.32",1,1.28033333333333,"K23156",32
"K23156.33",0,0.0513666666666667,"K23156",33
"K23156.34",0,0.217433333333333,"K23156",34
"K23156.35",1,0.0490666666666667,"K23156",35
"K23156.36",2,1.02843333333333,"K23156",36
"K23156.37",0,0.0572333333333333,"K23156",37
"K23156.38",0,0.0412333333333333,"K23156",38
"K23156.39",0,0.0836,"K23156",39
"K23156.40",2,1.47063333333333,"K23156",40
"K23156.41",0,0.2347,"K23156",41
"K23156.42",0,0.0326666666666667,"K23156",42
"K23156.43",1,1.10643333333333,"K23156",43
"K23156.44",1,1.59243333333333,"K23156",44
"K23502.1",2,1.74696666666667,"K23502",1
"K23502.2",2,1.814,"K23502",2
"K23502.3",1,1.39453333333333,"K23502",3
"K23502.4",1,1.16876666666667,"K23502",4
"K23502.5",1,1.08166666666667,"K23502",5
"K23502.6",1,0.168333333333333,"K23502",6
"K23502.7",1,0.5635,"K23502",7
"K23502.8",0,0.602666666666667,"K23502",8
"K23502.9",2,1.59936666666667,"K23502",9
"K23502.10",1,1.08843333333333,"K23502",10
"K23502.11",0,0.4231,"K23502",11
"K23502.12",0,0.572233333333333,"K23502",12
"K23502.13",1,0.549566666666667,"K23502",13
"K23502.14",0,0.666566666666667,"K23502",14
"K23502.15",1,0.535966666666667,"K23502",15
"K23502.16",2,2.04846666666667,"K23502",16
"K23502.17",2,1.22336666666667,"K23502",17
"K23502.18",0,0.646966666666667,"K23502",18
"K23502.19",1,0.6208,"K23502",19
"K23502.20",1,0.225166666666667,"K23502",20
"K23502.21",1,0.2193,"K23502",21
"K23502.22",1,0.3386,"K23502",22
"K23502.23",0,0.171133333333333,"K23502",23
"K23502.24",3,1.7417,"K23502",24
"K23502.25",2,1.26126666666667,"K23502",25
"K23502.26",1,1.1828,"K23502",26
"K23502.27",0,0.454733333333333,"K23502",27
"K23502.28",1,0.306033333333333,"K23502",28
"K23502.29",0,0.3832,"K23502",29
"K23502.30",0,0.529133333333333,"K23502",30
"K23502.31",0,0.2472,"K23502",31
"K23502.32",2,1.38476666666667,"K23502",32
"K23502.33",1,1.28066666666667,"K23502",33
"K23502.34",1,1.3137,"K23502",34
"K23502.35",0,1.163,"K23502",35
"K23502.36",0,1.192,"K23502",36
"K23502.37",0,1.02246666666667,"K23502",37
"K23502.38",0,0.526633333333333,"K23502",38
"K23502.39",2,1.2011,"K23502",39
"K23502.40",1,0.8299,"K23502",40
"K23502.41",1,1.04726666666667,"K23502",41
"K23502.42",0,0.462666666666667,"K23502",42
"K23502.43",1,0.674,"K23502",43
"K23502.44",0,0.594133333333333,"K23502",44
"K23502.45",0,0.380466666666667,"K23502",45
"K23502.46",2,1.1879,"K23502",46
"K23502.47",1,1.16993333333333,"K23502",47
"K23502.48",2,1.15713333333333,"K23502",48
"K23502.49",0,0.798333333333333,"K23502",49
"K23502.50",1,0.688566666666667,"K23502",50
"K23502.51",0,0.528733333333333,"K23502",51
"K23502.52",1,0.475333333333333,"K23502",52
"K23502.53",0,0.577266666666667,"K23502",53
"K23502.54",2,1.88203333333333,"K23502",54
"K23502.55",1,1.92876666666667,"K23502",55
"K23502.56",1,0.5868,"K23502",56
"K23502.57",1,0.954233333333334,"K23502",57
"K23502.58",1,1.02333333333333,"K23502",58
"K23502.59",1,0.4133,"K23502",59
"K23502.60",1,0.449733333333333,"K23502",60
"K23502.61",1,0.358766666666667,"K23502",61
"K23502.62",1,2.0125,"K23502",62
"K23502.63",1,1.47373333333333,"K23502",63
"K23502.64",1,1.249,"K23502",64
"K23502.65",2,0.545733333333333,"K23502",65
"K23502.66",0,0.583333333333333,"K23502",66
"K23502.67",0,0.3704,"K23502",67
"K23502.68",0,0.577366666666667,"K23502",68
"K23502.69",2,1.4152,"K23502",69
"K23502.70",1,1.0842,"K23502",70
"K23502.71",1,0.744133333333333,"K23502",71
"K23502.72",0,0.527166666666667,"K23502",72
"K23502.73",0,0.393333333333333,"K23502",73
"K23502.74",0,0.6585,"K23502",74
"K23502.75",1,0.826733333333333,"K23502",75
"K23503.1",0,1.36692380952381,"K23503",1
"K23503.2",3,1.46824761904762,"K23503",2
"K23503.3",1,1.75652063492064,"K23503",3
"K23503.4",2,1.11679047619048,"K23503",4
"K23503.5",2,1.53952813852814,"K23503",5
"K23503.6",3,1.18186666666667,"K23503",6
"K23503.7",1,1.5153619047619,"K23503",7
"K23503.8",1,1.24928095238095,"K23503",8
"K23503.9",1,1.44248333333333,"K23503",9
"K23503.10",1,1.57747373737374,"K23503",10
"K23503.11",1,1.47744523809524,"K23503",11
"K23503.12",2,1.74022222222222,"K23503",12
"K23503.13",1,1.28530476190476,"K23503",13
"K23503.14",3,1.39438039215686,"K23503",14
"K23503.15",1,1.3242619047619,"K23503",15
"K23503.16",2,1.39465555555556,"K23503",16
"K23503.17",2,1.2709,"K23503",17
"K23503.18",3,1.25836666666667,"K23503",18
"K23503.19",1,1.3065,"K23503",19
"K23503.20",1,1.43381666666667,"K23503",20
"K23503.21",1,1.27167619047619,"K23503",21
"K23503.22",1,1.28446428571429,"K23503",22
"K23503.23",1,1.2037,"K23503",23
"K23503.24",3,1.31491904761905,"K23503",24
"K23503.25",2,1.65262058823529,"K23503",25
"K23503.26",2,1.51347058823529,"K23503",26
"K23503.27",0,1.1763,"K23503",27
"K23503.28",1,1.4762705882353,"K23503",28
"K23503.29",2,1.08248571428571,"K23503",29
"K23503.30",1,1.11703333333333,"K23503",30
"K23503.31",1,1.20940476190476,"K23503",31
"K23503.32",0,1.15563333333333,"K23503",32
"K23503.33",1,1.61986666666667,"K23503",33
"K23503.34",3,1.57890476190476,"K23503",34
"K23503.35",3,1.65955952380952,"K23503",35
"K23503.36",1,1.57107222222222,"K23503",36
"K23503.37",1,1.33231666666667,"K23503",37
"K23503.38",0,1.61986666666667,"K23503",38
"K23503.39",1,1.34509523809524,"K23503",39
"K23503.40",1,1.49637619047619,"K23503",40
"K23503.41",2,1.70858095238095,"K23503",41
"K23503.42",3,1.88098571428571,"K23503",42
"K23503.43",1,1.25329047619048,"K23503",43
"K23503.44",1,1.5764,"K23503",44
"K23503.45",3,1.38806017316017,"K23503",45
"K23503.46",2,1.15795,"K23503",46
"K23503.47",2,1.31162222222222,"K23503",47
"K23503.48",0,1.22241111111111,"K23503",48
"K23503.49",3,1.50912222222222,"K23503",49
"K23503.50",1,1.6811,"K23503",50
"K23503.51",0,1.7836,"K23503",51
"K23503.52",0,1.06305324675325,"K23503",52
"K23503.53",0,1.49666515151515,"K23503",53
"K23503.54",3,1.42419841269841,"K23503",54
"K23503.55",2,1.64198571428571,"K23503",55
"K23503.56",1,1.50813571428571,"K23503",56
"K23503.57",1,1.38773333333333,"K23503",57
"K23503.58",0,1.05126428571429,"K23503",58
"K23503.59",3,1.44009761904762,"K23503",59
"K23503.60",0,1.2352,"K23503",60
"K23503.61",1,1.59935238095238,"K23503",61
"K23503.62",0,1.45105952380952,"K23503",62
"K23503.63",2,1.50663333333333,"K23503",63
"K23503.64",1,1.3757,"K23503",64
"K23503.65",2,1.42346666666667,"K23503",65
"K23503.66",1,1.07122777777778,"K23503",66
"K23503.67",1,1.66496428571429,"K23503",67
"K23503.68",0,1.38186666666667,"K23503",68
"K23503.69",2,1.17621284271284,"K23503",69
"K23503.70",3,1.29668333333333,"K23503",70
"K23503.71",1,1.28913333333333,"K23503",71
"K23503.72",3,1.58413333333333,"K23503",72
"K23503.73",0,1.47843333333333,"K23503",73
"K23507.1",0,0.0981,"K23507",1
"K23507.2",0,0.0685333333333333,"K23507",2
"K23507.3",0,0.173133333333333,"K23507",3
"K23507.4",0,0.100533333333333,"K23507",4
"K23507.5",0,0.1731,"K23507",5
"K23507.6",1,0.141290476190476,"K23507",6
"K23507.7",1,0.0861666666666667,"K23507",7
"K23507.8",0,0.0633666666666667,"K23507",8
"K23507.9",0,0.0151333333333333,"K23507",9
"K23507.10",0,0.662766666666666,"K23507",10
"K23507.11",0,0.0689,"K23507",11
"K23507.12",0,0.410466666666667,"K23507",12
"K23507.13",0,0.127466666666667,"K23507",13
"K23507.14",0,0.363033333333333,"K23507",14
"K23507.15",0,0.189313492063492,"K23507",15
"K23507.16",0,0.23095,"K23507",16
"K23507.17",0,0.141633333333333,"K23507",17
"K23507.18",0,0.0816666666666667,"K23507",18
"K23507.19",0,0.0572944444444444,"K23507",19
"K23507.20",1,0.157561976911977,"K23507",20
"K23507.21",0,0.1198,"K23507",21
"K23507.22",1,0.191578571428571,"K23507",22
"K23507.23",0,0.137911111111111,"K23507",23
"K23507.24",0,0.3123,"K23507",24
"K23507.25",0,0.2081,"K23507",25
"K23507.26",0,0.1958,"K23507",26
"K23507.27",0,0.161727272727273,"K23507",27
"K23507.28",0,0.219583333333333,"K23507",28
"K23507.29",0,0.17915,"K23507",29
"K23507.30",0,0.194433333333333,"K23507",30
"K23507.31",1,0.110666666666667,"K23507",31
"K23507.32",0,0.150666666666667,"K23507",32
"K23507.33",0,0.1272,"K23507",33
"K23507.34",0,0.237693939393939,"K23507",34
"K23507.35",0,0.109166666666667,"K23507",35
"K23507.36",0,0.154088888888889,"K23507",36
"K23507.37",0,0.150589177489177,"K23507",37
"K23507.38",0,0.171566666666667,"K23507",38
"K23507.39",0,0.110866666666667,"K23507",39
"K23507.40",0,0.110755555555556,"K23507",40
"K23507.41",0,0.0698333333333333,"K23507",41
"K23507.42",0,0.324585714285714,"K23507",42
"K23507.43",0,0.190695238095238,"K23507",43
"K23507.44",1,0.1395,"K23507",44
"K23507.45",0,0.394066666666667,"K23507",45
"K23507.46",2,0.162933333333333,"K23507",46
"K23507.47",0,0.4548,"K23507",47
"K23507.48",0,0.0829666666666667,"K23507",48
"K23507.49",0,0.0572666666666667,"K23507",49
"K23507.50",0,0.0508333333333333,"K23507",50
"K23507.51",0,0.0065,"K23507",51
"K23507.52",0,0.2493,"K23507",52
"K23507.53",0,0.102964285714286,"K23507",53
"K23507.54",0,0.230914285714286,"K23507",54
"K23507.55",0,0.176095238095238,"K23507",55
"K23507.56",0,0.132,"K23507",56
"K23507.57",0,0.159733333333333,"K23507",57
"K23507.58",0,0.176616666666667,"K23507",58
"K23507.59",0,0.149914285714286,"K23507",59
"K23507.60",1,0.1991,"K23507",60
"K23507.61",0,0.166266666666667,"K23507",61
"K23507.62",0,0.0933111111111112,"K23507",62
"K23507.63",0,0.0900333333333333,"K23507",63
"K23507.64",0,0.0761981203007519,"K23507",64
"K23507.65",0,0.212521428571429,"K23507",65
"K23507.66",0,0.164066666666667,"K23507",66
"K23507.67",1,0.0489333333333333,"K23507",67
"K23507.68",0,0.0773333333333333,"K23507",68
"K23507.69",0,0.0783,"K23507",69
"K23507.70",0,0.116066666666667,"K23507",70
"K23507.71",1,0.163366666666667,"K23507",71
"K23507.72",0,0.121633333333333,"K23507",72
"K23507.73",0,0.20997619047619,"K23507",73
"K23508.1",1,0.65,"K23508",1
"K23508.2",0,0.497966666666667,"K23508",2
"K23508.3",3,0.540833333333333,"K23508",3
"K23508.4",0,0.366733333333333,"K23508",4
"K23508.5",0,0.2233,"K23508",5
"K23508.6",0,0.138466666666667,"K23508",6
"K23508.7",0,0.237933333333333,"K23508",7
"K23508.8",0,0.225046825396826,"K23508",8
"K23508.9",0,0.246996825396825,"K23508",9
"K23508.10",0,0.533312121212121,"K23508",10
"K23508.11",0,0.386385714285714,"K23508",11
"K23508.12",2,0.390290476190476,"K23508",12
"K23508.13",0,0.5151,"K23508",13
"K23508.14",0,0.737703108003108,"K23508",14
"K23508.15",0,0.53372735042735,"K23508",15
"K23508.16",0,0.51477619047619,"K23508",16
"K23508.17",0,0.301280885780886,"K23508",17
"K23508.18",2,0.320655555555556,"K23508",18
"K23508.19",1,0.7697,"K23508",19
"K23508.20",0,0.521133333333333,"K23508",20
"K23508.21",0,0.336372222222222,"K23508",21
"K23508.22",0,0.2387,"K23508",22
"K23508.23",0,0.301416666666667,"K23508",23
"K23508.24",1,0.653133333333333,"K23508",24
"K23508.25",0,0.73365,"K23508",25
"K23508.26",0,0.41384696969697,"K23508",26
"K23508.27",1,0.4172,"K23508",27
"K23508.28",0,0.386663636363636,"K23508",28
"K23508.29",2,0.243863636363636,"K23508",29
"K23508.30",0,0.685866666666666,"K23508",30
"K23508.31",0,0.560928571428571,"K23508",31
"K23508.32",0,0.382614285714286,"K23508",32
"K23508.33",0,0.412022222222222,"K23508",33
"K23508.34",0,0.222133333333333,"K23508",34
"K23508.35",1,0.619595238095238,"K23508",35
"K23508.36",2,0.473439682539683,"K23508",36
"K23508.37",0,0.425675213675214,"K23508",37
"K23508.38",0,0.372933333333333,"K23508",38
"K23508.39",0,0.456904761904762,"K23508",39
"K23508.40",0,0.2661,"K23508",40
"K23508.41",1,0.439133333333333,"K23508",41
"K23508.42",0,0.967133333333333,"K23508",42
"K23508.43",0,0.0700333333333333,"K23508",43
"K23508.44",0,0.267366666666667,"K23508",44
"K23508.45",1,0.219466666666667,"K23508",45
"K23508.46",0,0.516833333333333,"K23508",46
"K23508.47",1,0.511933333333333,"K23508",47
"K23508.48",0,0.307866666666667,"K23508",48
"K23508.49",2,0.2506,"K23508",49
"K23508.50",0,0.3232,"K23508",50
"K23508.51",0,0.386783333333333,"K23508",51
"K23508.52",1,0.7829,"K23508",52
"K23508.53",1,0.434541456582633,"K23508",53
"K23508.54",0,0.446866666666667,"K23508",54
"K23508.55",0,0.23238253968254,"K23508",55
"K23508.56",0,0.492000980392157,"K23508",56
"K23509.1",1,0.950778571428572,"K23509",1
"K23509.2",2,0.715666666666667,"K23509",2
"K23509.3",2,0.915666666666667,"K23509",3
"K23509.4",0,0.868183333333334,"K23509",4
"K23509.5",0,0.807266666666667,"K23509",5
"K23509.6",0,0.7831,"K23509",6
"K23509.7",0,1.14976666666667,"K23509",7
"K23509.8",0,1.03516666666667,"K23509",8
"K23509.9",2,0.982233333333333,"K23509",9
"K23509.10",1,1.35853333333333,"K23509",10
